code,name,market,主力控盘日期,控盘程度,main_cost_value
600613,,600613.sh,NA,,NA
600614,,600614.sh,NA,,NA
600615,,600615.sh,NA,,NA
600616,,600616.sh,NA,,NA
600617,,600617.sh,NA,,NA
600618,,600618.sh,NA,,NA
600619,,600619.sh,NA,,NA
600620,,600620.sh,NA,,NA
600621,,600621.sh,NA,,NA
600622,,600622.sh,NA,,NA
600623,,600623.sh,NA,,NA
600624,,600624.sh,NA,,NA
600626,,600626.sh,NA,,NA
600628,,600628.sh,NA,,NA
600629,,600629.sh,NA,,NA
600630,,600630.sh,NA,,NA
600633,,600633.sh,NA,,NA
600634,,600634.sh,NA,,NA
600635,,600635.sh,NA,,NA
600636,,600636.sh,NA,,NA
600637,,600637.sh,NA,,NA
600638,,600638.sh,NA,,NA
600639,,600639.sh,NA,,NA
600640,,600640.sh,NA,,NA
600641,,600641.sh,NA,,NA
600642,,600642.sh,NA,,NA
600643,,600643.sh,NA,,NA
600644,,600644.sh,NA,,NA
600645,,600645.sh,NA,,NA
600647,,600647.sh,NA,,NA
600648,,600648.sh,NA,,NA
600649,,600649.sh,NA,,NA
600650,,600650.sh,NA,,NA
600651,,600651.sh,NA,,NA
600652,,600652.sh,NA,,NA
600653,,600653.sh,NA,,NA
600654,,600654.sh,NA,,NA
600655,,600655.sh,NA,,NA
600656,,600656.sh,NA,,NA
600657,,600657.sh,NA,,NA
600658,,600658.sh,NA,,NA
600660,,600660.sh,NA,,NA
600661,,600661.sh,NA,,NA
600662,,600662.sh,NA,,NA
600663,,600663.sh,NA,,NA
600664,,600664.sh,NA,,NA
600665,,600665.sh,NA,,NA
600666,,600666.sh,NA,,NA
600668,,600668.sh,NA,,NA
600671,,600671.sh,NA,,NA
600673,,600673.sh,NA,,NA
600674,,600674.sh,NA,,NA
600675,,600675.sh,NA,,NA
600676,,600676.sh,NA,,NA
600677,,600677.sh,NA,,NA
600678,,600678.sh,NA,,NA
600679,,600679.sh,NA,,NA
600680,,600680.sh,NA,,NA
600681,,600681.sh,NA,,NA
600682,,600682.sh,NA,,NA
600683,,600683.sh,NA,,NA
600684,,600684.sh,NA,,NA
600685,,600685.sh,NA,,NA
600686,,600686.sh,NA,,NA
600687,,600687.sh,NA,,NA
600688,,600688.sh,NA,,NA
600690,,600690.sh,NA,,NA
600691,,600691.sh,NA,,NA
600692,,600692.sh,NA,,NA
600693,,600693.sh,NA,,NA
600694,,600694.sh,NA,,NA
600695,,600695.sh,NA,,NA
600696,,600696.sh,NA,,NA
600697,,600697.sh,NA,,NA
600698,,600698.sh,NA,,NA
600699,,600699.sh,NA,,NA
600701,,600701.sh,NA,,NA
600702,,600702.sh,NA,,NA
600703,,600703.sh,NA,,NA
600704,,600704.sh,NA,,NA
600705,,600705.sh,NA,,NA
600706,,600706.sh,NA,,NA
600707,,600707.sh,NA,,NA
600708,,600708.sh,NA,,NA
600710,,600710.sh,NA,,NA
600711,,600711.sh,NA,,NA
600712,,600712.sh,NA,,NA
600713,,600713.sh,NA,,NA
600714,,600714.sh,NA,,NA
600715,,600715.sh,NA,,NA
600716,,600716.sh,NA,,NA
600717,,600717.sh,NA,,NA
600718,,600718.sh,NA,,NA
600719,,600719.sh,NA,,NA
600720,,600720.sh,NA,,NA
600721,,600721.sh,NA,,NA
600722,,600722.sh,NA,,NA
600723,,600723.sh,NA,,NA
600724,,600724.sh,NA,,NA
600725,,600725.sh,NA,,NA
600726,,600726.sh,NA,,NA
600727,,600727.sh,NA,,NA
600728,,600728.sh,NA,,NA
600729,,600729.sh,NA,,NA
600730,,600730.sh,NA,,NA
600731,,600731.sh,NA,,NA
600732,,600732.sh,NA,,NA
600734,,600734.sh,NA,,NA
600735,,600735.sh,NA,,NA
600736,,600736.sh,NA,,NA
600737,,600737.sh,NA,,NA
600738,,600738.sh,NA,,NA
600739,,600739.sh,NA,,NA
600740,,600740.sh,NA,,NA
600741,,600741.sh,NA,,NA
600742,,600742.sh,NA,,NA
600743,,600743.sh,NA,,NA
600744,,600744.sh,NA,,NA
600745,,600745.sh,NA,,NA
600746,,600746.sh,NA,,NA
600747,,600747.sh,NA,,NA
600748,,600748.sh,NA,,NA
600749,,600749.sh,NA,,NA
600750,,600750.sh,NA,,NA
600751,,600751.sh,NA,,NA
600753,,600753.sh,NA,,NA
600754,,600754.sh,NA,,NA
600755,,600755.sh,NA,,NA
600756,,600756.sh,NA,,NA
600757,,600757.sh,NA,,NA
600758,,600758.sh,NA,,NA
600759,,600759.sh,NA,,NA
600760,,600760.sh,NA,,NA
600761,,600761.sh,NA,,NA
600763,,600763.sh,NA,,NA
600764,,600764.sh,NA,,NA
600765,,600765.sh,NA,,NA
600766,,600766.sh,NA,,NA
600767,,600767.sh,NA,,NA
600768,,600768.sh,NA,,NA
600769,,600769.sh,NA,,NA
600770,,600770.sh,NA,,NA
600771,,600771.sh,NA,,NA
600773,,600773.sh,NA,,NA
600774,,600774.sh,NA,,NA
600775,,600775.sh,NA,,NA
600776,,600776.sh,NA,,NA
600777,,600777.sh,NA,,NA
600778,,600778.sh,NA,,NA
600779,,600779.sh,NA,,NA
600780,,600780.sh,NA,,NA
600781,,600781.sh,NA,,NA
600782,,600782.sh,NA,,NA
600783,,600783.sh,NA,,NA
600784,,600784.sh,NA,,NA
600785,,600785.sh,NA,,NA
600787,,600787.sh,NA,,NA
600789,,600789.sh,NA,,NA
600790,,600790.sh,NA,,NA
600791,,600791.sh,NA,,NA
600792,,600792.sh,NA,,NA
600794,,600794.sh,NA,,NA
600795,,600795.sh,NA,,NA
600796,,600796.sh,NA,,NA
600797,,600797.sh,NA,,NA
600798,,600798.sh,NA,,NA
600800,,600800.sh,NA,,NA
600801,,600801.sh,NA,,NA
600802,,600802.sh,NA,,NA
600803,,600803.sh,NA,,NA
600804,,600804.sh,NA,,NA
600805,,600805.sh,NA,,NA
600806,,600806.sh,NA,,NA
600807,,600807.sh,NA,,NA
600808,,600808.sh,NA,,NA
600809,,600809.sh,NA,,NA
600810,,600810.sh,NA,,NA
600811,,600811.sh,NA,,NA
600812,,600812.sh,NA,,NA
600814,,600814.sh,NA,,NA
600815,,600815.sh,NA,,NA
600816,,600816.sh,NA,,NA
600818,,600818.sh,NA,,NA
600819,,600819.sh,NA,,NA
600820,,600820.sh,NA,,NA
600821,,600821.sh,NA,,NA
600822,,600822.sh,NA,,NA
600823,,600823.sh,NA,,NA
600824,,600824.sh,NA,,NA
600825,,600825.sh,NA,,NA
600826,,600826.sh,NA,,NA
600827,,600827.sh,NA,,NA
600828,,600828.sh,NA,,NA
600829,,600829.sh,NA,,NA
600830,,600830.sh,NA,,NA
600831,,600831.sh,NA,,NA
600832,,600832.sh,NA,,NA
600833,,600833.sh,NA,,NA
600834,,600834.sh,NA,,NA
600835,,600835.sh,NA,,NA
600836,,600836.sh,NA,,NA
600837,,600837.sh,NA,,NA
600838,,600838.sh,NA,,NA
600839,,600839.sh,NA,,NA
600841,,600841.sh,NA,,NA
600843,,600843.sh,NA,,NA
600844,,600844.sh,NA,,NA
600845,,600845.sh,NA,,NA
600846,,600846.sh,NA,,NA
600847,,600847.sh,NA,,NA
600848,,600848.sh,NA,,NA
600850,,600850.sh,NA,,NA
600851,,600851.sh,NA,,NA
600853,,600853.sh,NA,,NA
600854,,600854.sh,NA,,NA
600855,,600855.sh,NA,,NA
600856,,600856.sh,NA,,NA
600857,,600857.sh,NA,,NA
600858,,600858.sh,NA,,NA
600859,,600859.sh,NA,,NA
600861,,600861.sh,NA,,NA
600862,,600862.sh,NA,,NA
600863,,600863.sh,NA,,NA
600864,,600864.sh,NA,,NA
600865,,600865.sh,NA,,NA
600866,,600866.sh,NA,,NA
600867,,600867.sh,NA,,NA
600868,,600868.sh,NA,,NA
600869,,600869.sh,NA,,NA
600870,,600870.sh,NA,,NA
600872,,600872.sh,NA,,NA
600873,,600873.sh,NA,,NA
600874,,600874.sh,NA,,NA
600875,,600875.sh,NA,,NA
600876,,600876.sh,NA,,NA
600877,,600877.sh,NA,,NA
600879,,600879.sh,NA,,NA
600880,,600880.sh,NA,,NA
600881,,600881.sh,NA,,NA
600882,,600882.sh,NA,,NA
600883,,600883.sh,NA,,NA
600884,,600884.sh,NA,,NA
600885,,600885.sh,NA,,NA
600886,,600886.sh,NA,,NA
600887,,600887.sh,NA,,NA
600888,,600888.sh,NA,,NA
600889,,600889.sh,NA,,NA
600890,,600890.sh,NA,,NA
600891,,600891.sh,NA,,NA
600892,,600892.sh,NA,,NA
600893,,600893.sh,NA,,NA
600894,,600894.sh,NA,,NA
600895,,600895.sh,NA,,NA
600896,,600896.sh,NA,,NA
600897,,600897.sh,NA,,NA
600898,,600898.sh,NA,,NA
600900,,600900.sh,NA,,NA
600917,,600917.sh,NA,,NA
600960,,600960.sh,NA,,NA
600961,,600961.sh,NA,,NA
600962,,600962.sh,NA,,NA
600963,,600963.sh,NA,,NA
600965,,600965.sh,NA,,NA
600966,,600966.sh,NA,,NA
600967,,600967.sh,NA,,NA
600969,,600969.sh,NA,,NA
600970,,600970.sh,NA,,NA
600971,,600971.sh,NA,,NA
600973,,600973.sh,NA,,NA
600975,,600975.sh,NA,,NA
600976,,600976.sh,NA,,NA
600978,,600978.sh,NA,,NA
600979,,600979.sh,NA,,NA
600980,,600980.sh,NA,,NA
600981,,600981.sh,NA,,NA
600982,,600982.sh,NA,,NA
600983,,600983.sh,NA,,NA
600984,,600984.sh,NA,,NA
600985,,600985.sh,NA,,NA
600986,,600986.sh,NA,,NA
600987,,600987.sh,NA,,NA
600988,,600988.sh,NA,,NA
600990,,600990.sh,NA,,NA
600992,,600992.sh,NA,,NA
600993,,600993.sh,NA,,NA
600995,,600995.sh,NA,,NA
600997,,600997.sh,NA,,NA
600998,,600998.sh,NA,,NA
600999,,600999.sh,NA,,NA
601000,,601000.sh,NA,,NA
601001,,601001.sh,NA,,NA
601002,,601002.sh,NA,,NA
601003,,601003.sh,NA,,NA
601005,,601005.sh,NA,,NA
601006,,601006.sh,NA,,NA
601007,,601007.sh,NA,,NA
601008,,601008.sh,NA,,NA
601009,,601009.sh,NA,,NA
601010,,601010.sh,NA,,NA
601011,,601011.sh,NA,,NA
601012,,601012.sh,NA,,NA
601015,,601015.sh,NA,,NA
601016,,601016.sh,NA,,NA
601018,,601018.sh,NA,,NA
601028,,601028.sh,NA,,NA
601038,,601038.sh,NA,,NA
601058,,601058.sh,NA,,NA
601088,,601088.sh,NA,,NA
601098,,601098.sh,NA,,NA
601099,,601099.sh,NA,,NA
601100,,601100.sh,NA,,NA
601101,,601101.sh,NA,,NA
601106,,601106.sh,NA,,NA
601107,,601107.sh,NA,,NA
601111,,601111.sh,NA,,NA
601113,,601113.sh,NA,,NA
601116,,601116.sh,NA,,NA
601117,,601117.sh,NA,,NA
601118,,601118.sh,NA,,NA
601126,,601126.sh,NA,,NA
601137,,601137.sh,NA,,NA
601139,,601139.sh,NA,,NA
601158,,601158.sh,NA,,NA
601166,,601166.sh,NA,,NA
601168,,601168.sh,NA,,NA
601169,,601169.sh,NA,,NA
601177,,601177.sh,NA,,NA
601179,,601179.sh,NA,,NA
601186,,601186.sh,NA,,NA
601188,,601188.sh,NA,,NA
601199,,601199.sh,NA,,NA
601208,,601208.sh,NA,,NA
601216,,601216.sh,NA,,NA
601218,,601218.sh,NA,,NA
601222,,601222.sh,NA,,NA
601225,,601225.sh,NA,,NA
601226,,601226.sh,NA,,NA
601231,,601231.sh,NA,,NA
601233,,601233.sh,NA,,NA
601238,,601238.sh,NA,,NA
601258,,601258.sh,NA,,NA
601288,,601288.sh,NA,,NA
601299,,601299.sh,NA,,NA
601311,,601311.sh,NA,,NA
601313,,601313.sh,NA,,NA
601318,,601318.sh,NA,,NA
601328,,601328.sh,NA,,NA
601333,,601333.sh,NA,,NA
601336,,601336.sh,NA,,NA
601339,,601339.sh,NA,,NA
601369,,601369.sh,NA,,NA
601377,,601377.sh,NA,,NA
601388,,601388.sh,NA,,NA
601390,,601390.sh,NA,,NA
601398,,601398.sh,NA,,NA
601515,,601515.sh,NA,,NA
601518,,601518.sh,NA,,NA
601519,,601519.sh,NA,,NA
601555,,601555.sh,NA,,NA
601566,,601566.sh,NA,,NA
601567,,601567.sh,NA,,NA
601579,,601579.sh,NA,,NA
601588,,601588.sh,NA,,NA
601599,,601599.sh,NA,,NA
601600,,601600.sh,NA,,NA
601601,,601601.sh,NA,,NA
601607,,601607.sh,NA,,NA
601608,,601608.sh,NA,,NA
601616,,601616.sh,NA,,NA
601618,,601618.sh,NA,,NA
601628,,601628.sh,NA,,NA
601633,,601633.sh,NA,,NA
601636,,601636.sh,NA,,NA
601666,,601666.sh,NA,,NA
601668,,601668.sh,NA,,NA
601669,,601669.sh,NA,,NA
601677,,601677.sh,NA,,NA
601678,,601678.sh,NA,,NA
601688,,601688.sh,NA,,NA
601699,,601699.sh,NA,,NA
601700,,601700.sh,NA,,NA
601717,,601717.sh,NA,,NA
601718,,601718.sh,NA,,NA
601727,,601727.sh,NA,,NA
601766,,601766.sh,NA,,NA
601777,,601777.sh,NA,,NA
601788,,601788.sh,NA,,NA
601789,,601789.sh,NA,,NA
601798,,601798.sh,NA,,NA
601799,,601799.sh,NA,,NA
601800,,601800.sh,NA,,NA
601801,,601801.sh,NA,,NA
601808,,601808.sh,NA,,NA
601818,,601818.sh,NA,,NA
601857,,601857.sh,NA,,NA
601866,,601866.sh,NA,,NA
601872,,601872.sh,NA,,NA
601877,,601877.sh,NA,,NA
601880,,601880.sh,NA,,NA
601886,,601886.sh,NA,,NA
601888,,601888.sh,NA,,NA
601890,,601890.sh,NA,,NA
601898,,601898.sh,NA,,NA
601899,,601899.sh,NA,,NA
601901,,601901.sh,NA,,NA
601908,,601908.sh,NA,,NA
601918,,601918.sh,NA,,NA
601919,,601919.sh,NA,,NA
601928,,601928.sh,NA,,NA
601929,,601929.sh,NA,,NA
601933,,601933.sh,NA,,NA
601939,,601939.sh,NA,,NA
601958,,601958.sh,NA,,NA
601965,,601965.sh,NA,,NA
601969,,601969.sh,NA,,NA
601988,,601988.sh,NA,,NA
601989,,601989.sh,NA,,NA
601991,,601991.sh,NA,,NA
601992,,601992.sh,NA,,NA
601996,,601996.sh,NA,,NA
601998,,601998.sh,NA,,NA
601999,,601999.sh,NA,,NA
603000,,603000.sh,NA,,NA
603001,,603001.sh,NA,,NA
603002,,603002.sh,NA,,NA
603003,,603003.sh,NA,,NA
603005,,603005.sh,NA,,NA
603006,,603006.sh,NA,,NA
603008,,603008.sh,NA,,NA
603009,,603009.sh,NA,,NA
603010,,603010.sh,NA,,NA
603011,,603011.sh,NA,,NA
603017,,603017.sh,NA,,NA
603018,,603018.sh,NA,,NA
603019,,603019.sh,NA,,NA
603077,,603077.sh,NA,,NA
603088,,603088.sh,NA,,NA
603099,,603099.sh,NA,,NA
603100,,603100.sh,NA,,NA
603111,,603111.sh,NA,,NA
603123,,603123.sh,NA,,NA
603126,,603126.sh,NA,,NA
603128,,603128.sh,NA,,NA
603166,,603166.sh,NA,,NA
603167,,603167.sh,NA,,NA
603168,,603168.sh,NA,,NA
603169,,603169.sh,NA,,NA
603188,,603188.sh,NA,,NA
603288,,603288.sh,NA,,NA
603306,,603306.sh,NA,,NA
603308,,603308.sh,NA,,NA
603328,,603328.sh,NA,,NA
603333,,603333.sh,NA,,NA
603366,,603366.sh,NA,,NA
603368,,603368.sh,NA,,NA
603369,,603369.sh,NA,,NA
603399,,603399.sh,NA,,NA
603456,,603456.sh,NA,,NA
603518,,603518.sh,NA,,NA
603555,,603555.sh,NA,,NA
603588,,603588.sh,NA,,NA
603606,,603606.sh,NA,,NA
603609,,603609.sh,NA,,NA
603636,,603636.sh,NA,,NA
603688,,603688.sh,NA,,NA
603699,,603699.sh,NA,,NA
603766,,603766.sh,NA,,NA
603806,,603806.sh,NA,,NA
603889,,603889.sh,NA,,NA
603988,,603988.sh,NA,,NA
603993,,603993.sh,NA,,NA
603998,,603998.sh,NA,,NA
