code,name,market,主力控盘日期,控盘程度,main_cost_value
002433,太安堂,002433.sz,2015-04-13,强烈控盘,15.5
002434,万里扬,002434.sz,2015-04-13,强烈控盘,17.24
002435,长江润发,002435.sz,2015-04-13,强烈控盘,12.87
002436,兴森科技,002436.sz,2015-04-13,强烈控盘,35.07
002437,誉衡药业,002437.sz,2015-04-13,强烈控盘,28.82
002438,江苏神通,002438.sz,2015-04-13,高度控盘,28.39
002439,启明星辰,002439.sz,2015-04-13,强烈控盘,38.66
002440,闰土股份,002440.sz,2015-04-13,强烈控盘,27.39
002441,众业达,002441.sz,2015-04-13,强烈控盘,33.25
002442,龙星化工,002442.sz,2014-11-19,强烈控盘,6.91
002443,金洲管道,002443.sz,2015-04-13,强烈控盘,8.94
002444,巨星科技,002444.sz,2015-04-13,强烈控盘,14.73
002445,中南重工,002445.sz,2015-04-13,强烈控盘,22.77
002446,盛路通信,002446.sz,2015-01-09,微弱控盘,31.73
002447,壹桥海参,002447.sz,2015-04-13,强烈控盘,18.82
002449,国星光电,002449.sz,2015-04-13,强烈控盘,14.27
002451,摩恩电气,002451.sz,2015-04-13,强烈控盘,10.27
002453,天马精化,002453.sz,2015-04-13,强烈控盘,8.91
002454,松芝股份,002454.sz,2015-04-13,强烈控盘,19.82
002455,百川股份,002455.sz,2015-04-13,强烈控盘,18.57
002456,欧菲光,002456.sz,2015-04-13,强烈控盘,25.73
002457,青龙管业,002457.sz,2015-04-13,强烈控盘,12.72
002458,益生股份,002458.sz,2015-03-13,强烈控盘,12.88
002460,赣锋锂业,002460.sz,2015-04-13,强烈控盘,24.64
002461,珠江啤酒,002461.sz,2015-04-13,强烈控盘,14.71
002462,嘉事堂,002462.sz,2015-04-13,强烈控盘,37.3
002463,沪电股份,002463.sz,2015-04-13,强烈控盘,5.41
002464,金利科技,002464.sz,2015-01-23,微弱控盘,16.09
002465,海格通信,002465.sz,2015-04-13,强烈控盘,24.16
002466,天齐锂业,002466.sz,2015-04-13,强烈控盘,58.95
002467,二六三,002467.sz,2015-04-13,强烈控盘,23.79
002468,艾迪西,002468.sz,2015-04-13,强烈控盘,15.43
002469,三维工程,002469.sz,2015-04-13,强烈控盘,21.07
002471,中超电缆,002471.sz,2015-04-13,强烈控盘,14.39
002472,双环传动,002472.sz,2015-04-13,强烈控盘,18.39
002473,圣莱达,002473.sz,2015-04-13,高度控盘,26.98
002475,立讯精密,002475.sz,2015-04-13,强烈控盘,31.9
002476,宝莫股份,002476.sz,2015-01-05,微弱控盘,8.96
002477,雏鹰农牧,002477.sz,2015-04-13,强烈控盘,13.23
002478,常宝股份,002478.sz,2015-04-13,强烈控盘,13.48
002479,富春环保,002479.sz,2015-04-13,强烈控盘,11.45
002480,新筑股份,002480.sz,2015-04-13,强烈控盘,12.75
002481,双塔食品,002481.sz,2015-04-13,强烈控盘,18.01
002482,广田股份,002482.sz,2015-04-13,强烈控盘,19.54
002483,润邦股份,002483.sz,2015-04-13,强烈控盘,13.9
002484,江海股份,002484.sz,2015-04-13,强烈控盘,17.88
002485,希努尔,002485.sz,2015-04-13,强烈控盘,11.42
002486,嘉麟杰,002486.sz,2015-04-13,强烈控盘,6.24
002487,大金重工,002487.sz,2015-04-13,强烈控盘,8.89
002488,金固股份,002488.sz,2015-04-13,强烈控盘,39.81
002489,浙江永强,002489.sz,2015-04-13,强烈控盘,16.98
002490,山东墨龙,002490.sz,2015-04-13,强烈控盘,11.24
002491,通鼎互联,002491.sz,2015-01-16,微弱控盘,16.67
002492,恒基达鑫,002492.sz,2015-04-13,强烈控盘,12.55
002493,荣盛石化,002493.sz,2015-04-13,强烈控盘,13.63
002494,华斯股份,002494.sz,2015-04-13,强烈控盘,12.91
002496,辉丰股份,002496.sz,2015-04-13,中度控盘,30.11
002497,雅化集团,002497.sz,2015-04-13,强烈控盘,18.19
002498,汉缆股份,002498.sz,2015-03-26,强烈控盘,8.74
002499,科林环保,002499.sz,2015-04-13,强烈控盘,29.29
002500,山西证券,002500.sz,2015-04-13,强烈控盘,15.94
002501,利源精制,002501.sz,2015-04-13,中度控盘,18.58
002502,骅威股份,002502.sz,2015-03-31,强烈控盘,17.54
002503,搜于特,002503.sz,2015-04-13,强烈控盘,19.75
002505,大康牧业,002505.sz,2015-04-13,强烈控盘,10.04
002507,涪陵榨菜,002507.sz,2015-04-13,高度控盘,28.99
002508,老板电器,002508.sz,2015-04-13,强烈控盘,36.38
002509,天广消防,002509.sz,2014-08-18,强烈控盘,10.68
002510,天汽模,002510.sz,2015-04-13,强烈控盘,11.91
002511,中顺洁柔,002511.sz,2015-04-13,强烈控盘,11.35
002512,达华智能,002512.sz,2014-11-18,高度控盘,18.25
002513,蓝丰生化,002513.sz,2015-02-06,轻度控盘,11.68
002514,宝馨科技,002514.sz,2015-04-08,强烈控盘,16.65
002515,金字火腿,002515.sz,2015-04-13,强烈控盘,31.76
002516,江苏旷达,002516.sz,2015-04-13,强烈控盘,35.84
002517,泰亚股份,002517.sz,2014-12-31,中度控盘,13.8
002518,科士达,002518.sz,2015-04-13,强烈控盘,22.11
002519,银河电子,002519.sz,2015-04-07,强烈控盘,27.97
002520,日发精机,002520.sz,2015-03-30,强烈控盘,32.26
002521,齐峰新材,002521.sz,2015-04-13,强烈控盘,13.75
002522,浙江众成,002522.sz,2015-04-13,强烈控盘,24.9
002523,天桥起重,002523.sz,2015-04-13,强烈控盘,8.62
002524,光正集团,002524.sz,2015-04-13,强烈控盘,8.65
002526,山东矿机,002526.sz,2015-04-13,强烈控盘,11.57
002527,新时达,002527.sz,2015-04-13,强烈控盘,24.48
002529,海源机械,002529.sz,2015-03-20,高度控盘,13.92
002530,丰东股份,002530.sz,2015-04-13,强烈控盘,11.39
002532,新界泵业,002532.sz,2015-04-13,强烈控盘,13.68
002534,杭锅股份,002534.sz,2015-04-13,强烈控盘,19.16
002535,林州重机,002535.sz,2015-04-13,强烈控盘,11.83
002536,西泵股份,002536.sz,2015-04-13,强烈控盘,30.59
002537,海立美达,002537.sz,2015-04-13,强烈控盘,21.58
002538,司尔特,002538.sz,2015-04-13,强烈控盘,13.62
002539,新都化工,002539.sz,2015-04-13,强烈控盘,20.34
002540,亚太科技,002540.sz,2015-04-13,强烈控盘,16.47
002541,鸿路钢构,002541.sz,2015-04-13,强烈控盘,16
002542,中化岩土,002542.sz,2015-04-13,强烈控盘,16.72
002543,万和电气,002543.sz,2015-04-13,强烈控盘,14.3
002544,杰赛科技,002544.sz,2015-04-13,中度控盘,26.57
002545,东方铁塔,002545.sz,2015-04-13,强烈控盘,19.8
002546,新联电子,002546.sz,2015-04-13,强烈控盘,16.44
002547,春兴精工,002547.sz,2015-04-13,强烈控盘,20.13
002548,金新农,002548.sz,2015-02-02,轻度控盘,10.6
002549,凯美特气,002549.sz,2015-04-01,强烈控盘,16.72
002550,千红制药,002550.sz,2015-04-13,强烈控盘,29.01
002551,尚荣医疗,002551.sz,2015-04-07,强烈控盘,31.83
002552,宝鼎重工,002552.sz,2015-04-13,强烈控盘,11.16
002553,南方轴承,002553.sz,2015-04-13,强烈控盘,22.63
002554,惠博普,002554.sz,2015-04-13,强烈控盘,13.78
002555,顺荣三七,002555.sz,2015-02-17,强烈控盘,48.28
002556,辉隆股份,002556.sz,2015-04-13,强烈控盘,16.91
002557,洽洽食品,002557.sz,2015-04-13,强烈控盘,21.87
002558,世纪游轮,002558.sz,2014-10-24,强烈控盘,27.93
002559,亚威股份,002559.sz,2015-04-13,强烈控盘,30.1
002560,通达股份,002560.sz,2015-04-13,强烈控盘,21.89
002561,徐家汇,002561.sz,2015-04-13,强烈控盘,13.78
002562,兄弟科技,002562.sz,2015-04-13,强烈控盘,17.1
002563,森马服饰,002563.sz,2015-04-13,强烈控盘,37.83
002564,天沃科技,002564.sz,2015-04-13,强烈控盘,12.45
002565,上海绿新,002565.sz,2015-04-13,强烈控盘,9.62
002566,益盛药业,002566.sz,2015-04-13,强烈控盘,15.68
002567,唐人神,002567.sz,2015-04-13,强烈控盘,11.28
002568,百润股份,002568.sz,2015-04-03,强烈控盘,47.85
002569,步森股份,002569.sz,2015-01-30,中度控盘,18.24
002570,贝因美,002570.sz,2015-04-13,强烈控盘,18.38
002571,德力股份,002571.sz,2015-04-13,强烈控盘,14.36
002572,索菲亚,002572.sz,2015-04-13,强烈控盘,26.37
002573,国电清新,002573.sz,2015-04-13,强烈控盘,31.76
002574,明牌珠宝,002574.sz,2015-04-13,强烈控盘,13.95
002575,群兴玩具,002575.sz,2015-04-13,强烈控盘,10.19
002576,通达动力,002576.sz,2015-04-13,强烈控盘,23.77
002578,闽发铝业,002578.sz,2015-04-03,强烈控盘,26.84
002579,中京电子,002579.sz,2015-04-03,强烈控盘,19.79
002580,圣阳股份,002580.sz,2015-04-13,强烈控盘,26.38
002581,万昌科技,002581.sz,2015-04-13,强烈控盘,46.85
002582,好想你,002582.sz,2015-04-13,强烈控盘,24.1
002583,海能达,002583.sz,2015-04-13,强烈控盘,16.74
002584,西陇化工,002584.sz,2015-04-13,强烈控盘,27.54
002585,双星新材,002585.sz,2015-04-13,强烈控盘,15.38
002586,围海股份,002586.sz,2015-04-13,强烈控盘,16.26
002587,奥拓电子,002587.sz,2015-04-13,强烈控盘,21.85
002588,史丹利,002588.sz,2015-04-13,强烈控盘,43.25
002589,瑞康医药,002589.sz,2015-04-13,强烈控盘,46.34
002590,万安科技,002590.sz,2015-04-13,强烈控盘,17.21
002591,恒大高新,002591.sz,2015-04-13,强烈控盘,12.59
002592,八菱科技,002592.sz,2015-04-13,强烈控盘,22.74
002593,日上集团,002593.sz,2015-04-13,强烈控盘,16.96
002594,比亚迪,002594.sz,2015-04-13,强烈控盘,51.34
002595,豪迈科技,002595.sz,2015-04-13,强烈控盘,20.14
002596,海南瑞泽,002596.sz,2015-03-03,强烈控盘,11.82
002597,金禾实业,002597.sz,2015-04-13,强烈控盘,19.75
002598,山东章鼓,002598.sz,2015-01-14,微弱控盘,9.73
002599,盛通股份,002599.sz,2015-04-13,强烈控盘,21.98
002600,江粉磁材,002600.sz,2015-04-13,强烈控盘,9.91
002601,佰利联,002601.sz,2015-04-03,强烈控盘,28.32
002602,世纪华通,002602.sz,2014-12-04,中度控盘,26.5
002603,以岭药业,002603.sz,2015-04-13,强烈控盘,33.99
002604,龙力生物,002604.sz,2015-04-13,强烈控盘,16.64
002605,姚记扑克,002605.sz,2015-04-13,强烈控盘,22.91
002606,大连电瓷,002606.sz,2015-04-13,强烈控盘,19.26
002607,亚夏汽车,002607.sz,2015-03-11,强烈控盘,9.89
002608,舜天船舶,002608.sz,2015-04-13,强烈控盘,13
002609,捷顺科技,002609.sz,2015-04-13,强烈控盘,33.34
002610,爱康科技,002610.sz,2015-04-13,强烈控盘,24.85
002611,东方精工,002611.sz,2015-03-20,强烈控盘,14.82
002612,朗姿股份,002612.sz,2015-04-10,强烈控盘,31.15
002613,北玻股份,002613.sz,2015-04-13,强烈控盘,10.33
002614,蒙发利,002614.sz,2015-04-13,强烈控盘,19.37
002615,哈尔斯,002615.sz,2015-04-13,强烈控盘,32.85
002616,长青集团,002616.sz,2015-04-13,强烈控盘,32.95
002618,丹邦科技,002618.sz,2015-04-13,强烈控盘,34.77
002619,巨龙管业,002619.sz,2015-04-13,强烈控盘,27.71
002620,瑞和股份,002620.sz,2015-04-13,强烈控盘,20.45
002621,大连三垒,002621.sz,2015-04-13,强烈控盘,17.1
002622,永大集团,002622.sz,2015-04-13,强烈控盘,28.89
002623,亚玛顿,002623.sz,2015-04-13,强烈控盘,25.77
002624,金磊股份,002624.sz,2015-03-23,强烈控盘,22.05
002625,龙生股份,002625.sz,2015-04-13,强烈控盘,7.96
002626,金达威,002626.sz,2015-04-03,强烈控盘,26.5
002627,宜昌交运,002627.sz,2015-04-13,强烈控盘,18.45
002628,成都路桥,002628.sz,2015-04-13,强烈控盘,6.22
002629,仁智油服,002629.sz,2015-04-13,强烈控盘,10.91
002630,华西能源,002630.sz,2015-03-26,强烈控盘,20.47
002631,德尔家居,002631.sz,2015-04-13,强烈控盘,19.46
002632,道明光学,002632.sz,2015-04-13,强烈控盘,29.51
002633,*ST申科,002633.sz,2015-04-13,强烈控盘,23.54
002634,棒杰股份,002634.sz,2015-04-13,强烈控盘,21.13
002635,安洁科技,002635.sz,2015-04-13,强烈控盘,39.13
002636,金安国纪,002636.sz,2015-04-13,强烈控盘,21.13
002637,赞宇科技,002637.sz,2015-02-27,高度控盘,18.5
002638,勤上光电,002638.sz,2015-04-13,强烈控盘,17.35
002639,雪人股份,002639.sz,2015-04-13,强烈控盘,22.8
002640,百圆裤业,002640.sz,2015-04-13,强烈控盘,45.14
002641,永高股份,002641.sz,2015-04-13,强烈控盘,13.92
002642,荣之联,002642.sz,2015-04-13,高度控盘,56.58
002643,烟台万润,002643.sz,2015-04-13,强烈控盘,17.87
002644,佛慈制药,002644.sz,2015-04-13,强烈控盘,24.03
002645,华宏科技,002645.sz,2014-12-10,高度控盘,17.55
002646,青青稞酒,002646.sz,2015-04-13,强烈控盘,24.97
002648,卫星石化,002648.sz,2015-04-13,强烈控盘,14.29
002649,博彦科技,002649.sz,2015-04-13,高度控盘,55.42
002650,加加食品,002650.sz,2015-04-13,高度控盘,13.67
002651,利君股份,002651.sz,2015-04-13,中度控盘,26.87
002652,扬子新材,002652.sz,2015-04-13,强烈控盘,23.21
002653,海思科,002653.sz,2015-04-13,强烈控盘,23.38
002654,万润科技,002654.sz,2015-04-13,强烈控盘,18.59
002655,共达电声,002655.sz,2015-04-13,强烈控盘,12.69
002656,卡奴迪路,002656.sz,2015-03-13,强烈控盘,16.35
002657,中科金财,002657.sz,2015-04-13,强烈控盘,59.11
002658,雪迪龙,002658.sz,2015-04-13,强烈控盘,51.14
002659,中泰桥梁,002659.sz,2014-11-24,中度控盘,9.7
002660,茂硕电源,002660.sz,2015-02-09,微弱控盘,10.21
002661,克明面业,002661.sz,2015-04-13,强烈控盘,41.01
002662,京威股份,002662.sz,2015-04-13,强烈控盘,14.69
002663,普邦园林,002663.sz,2015-04-13,强烈控盘,26.77
002665,首航节能,002665.sz,2015-04-13,强烈控盘,57.4
002666,德联集团,002666.sz,2015-04-13,强烈控盘,26.14
002667,鞍重股份,002667.sz,2015-04-03,强烈控盘,43.72
002668,奥马电器,002668.sz,2015-04-13,强烈控盘,26.59
002669,康达新材,002669.sz,2015-04-13,强烈控盘,18.75
002670,华声股份,002670.sz,2015-04-10,强烈控盘,18.01
002671,龙泉股份,002671.sz,2015-04-13,强烈控盘,13.77
002672,东江环保,002672.sz,2015-03-24,高度控盘,42.33
002673,西部证券,002673.sz,2015-04-13,强烈控盘,45.67
002674,兴业科技,002674.sz,2015-04-13,强烈控盘,15.86
002675,东诚药业,002675.sz,2014-10-09,强烈控盘,19.72
002676,顺威股份,002676.sz,2015-04-13,强烈控盘,26.54
002677,浙江美大,002677.sz,2015-04-13,强烈控盘,35.2
002678,珠江钢琴,002678.sz,2015-04-13,强烈控盘,17.82
002679,福建金森,002679.sz,2015-04-13,强烈控盘,24.04
002680,黄海机械,002680.sz,2015-03-20,高度控盘,34
002681,奋达科技,002681.sz,2015-04-13,强烈控盘,56.53
002682,龙洲股份,002682.sz,2015-04-13,强烈控盘,11.93
002683,宏大爆破,002683.sz,2015-04-13,强烈控盘,34.4
002684,猛狮科技,002684.sz,2015-04-13,强烈控盘,25.59
002685,华东重机,002685.sz,2015-04-13,强烈控盘,41.07
002686,亿利达,002686.sz,2015-04-13,强烈控盘,16.68
002687,乔治白,002687.sz,2015-04-13,强烈控盘,14.8
002688,金河生物,002688.sz,2015-04-13,强烈控盘,17.9
002689,博林特,002689.sz,2015-04-13,强烈控盘,13.65
002690,美亚光电,002690.sz,2015-04-13,强烈控盘,46.54
002691,石中装备,002691.sz,2015-02-17,轻度控盘,14.84
002692,远程电缆,002692.sz,2015-04-13,强烈控盘,14.08
002693,双成药业,002693.sz,2015-04-13,强烈控盘,12.67
002694,顾地科技,002694.sz,2015-04-13,强烈控盘,13.06
002695,煌上煌,002695.sz,2015-04-13,强烈控盘,34.88
002696,百洋股份,002696.sz,2015-04-13,强烈控盘,15
002697,红旗连锁,002697.sz,2015-04-13,强烈控盘,11.78
002698,博实股份,002698.sz,2015-04-13,强烈控盘,31.64
002699,美盛文化,002699.sz,2015-04-13,强烈控盘,24.04
002700,新疆浩源,002700.sz,2015-04-13,强烈控盘,26.21
002701,奥瑞金,002701.sz,2015-04-13,强烈控盘,31.56
002702,海欣食品,002702.sz,2015-04-13,强烈控盘,30.17
002703,浙江世宝,002703.sz,2015-04-13,强烈控盘,30.43
002705,新宝股份,002705.sz,2015-04-13,强烈控盘,17.75
002706,良信电器,002706.sz,2015-04-13,强烈控盘,54.43
002707,众信旅游,002707.sz,2015-04-01,强烈控盘,171.49
002708,光洋股份,002708.sz,2015-04-13,强烈控盘,21.92
002709,天赐材料,002709.sz,2015-04-13,强烈控盘,41.39
002711,欧浦钢网,002711.sz,2015-04-13,强烈控盘,66.52
002712,思美传媒,002712.sz,2015-03-18,强烈控盘,64.8
002713,东易日盛,002713.sz,2015-04-13,强烈控盘,54.11
002714,牧原股份,002714.sz,2015-04-03,强烈控盘,53.45
002715,登云股份,002715.sz,2015-04-13,强烈控盘,29.35
002716,金贵银业,002716.sz,2015-04-13,强烈控盘,30.22
002717,岭南园林,002717.sz,2015-03-25,强烈控盘,16.72
002718,友邦吊顶,002718.sz,2015-04-13,强烈控盘,84.57
002719,麦趣尔,002719.sz,2015-04-13,强烈控盘,39.34
002721,金一文化,002721.sz,2015-04-13,强烈控盘,28.12
002723,金莱特,002723.sz,2015-04-13,强烈控盘,34.74
002724,海洋王,002724.sz,2015-04-13,强烈控盘,29.44
002725,跃岭股份,002725.sz,2015-04-13,强烈控盘,38.2
002726,龙大肉食,002726.sz,2015-04-13,强烈控盘,28.09
002727,一心堂,002727.sz,2015-04-10,强烈控盘,67.8
002728,台城制药,002728.sz,2014-11-07,中度控盘,41.19
002729,好利来,002729.sz,2015-04-13,强烈控盘,48.12
002730,电光科技,002730.sz,2015-04-13,强烈控盘,26.11
002731,萃华珠宝,002731.sz,2015-04-13,强烈控盘,35.43
002732,燕塘乳业,002732.sz,2015-04-13,强烈控盘,27.11
002733,雄韬股份,002733.sz,2015-04-13,强烈控盘,37.68
002735,王子新材,002735.sz,2015-04-13,强烈控盘,46.31
002736,国信证券,002736.sz,2015-04-13,强烈控盘,26.83
002737,葵花药业,002737.sz,2015-04-13,强烈控盘,78.18
002738,中矿资源,002738.sz,2015-04-13,高度控盘,36.2
600000,浦发银行,600000.sh,2015-04-13,强烈控盘,14.8
600004,白云机场,600004.sh,2015-04-13,强烈控盘,10.79
600005,武钢股份,600005.sh,2015-04-13,强烈控盘,3.75
600006,东风汽车,600006.sh,2015-04-13,强烈控盘,6.55
600007,中国国贸,600007.sh,2015-04-13,强烈控盘,12.57
600008,首创股份,600008.sh,2015-04-13,强烈控盘,13.18
600009,上海机场,600009.sh,2015-04-13,强烈控盘,20.29
600010,包钢股份,600010.sh,2015-04-13,强烈控盘,5.29
600011,华能国际,600011.sh,2015-04-13,强烈控盘,6.78
600012,皖通高速,600012.sh,2015-04-13,强烈控盘,5.83
600015,华夏银行,600015.sh,2015-04-13,强烈控盘,12.27
600016,民生银行,600016.sh,2015-04-13,高度控盘,9.25
600017,日照港,600017.sh,2015-04-13,强烈控盘,5.46
600018,上港集团,600018.sh,2015-04-13,强烈控盘,5.63
600019,宝钢股份,600019.sh,2015-04-13,强烈控盘,5.92
600020,中原高速,600020.sh,2015-04-13,强烈控盘,4.79
600021,上海电力,600021.sh,2015-04-13,强烈控盘,13.34
600022,山东钢铁,600022.sh,2015-04-13,强烈控盘,3.21
600023,浙能电力,600023.sh,2015-04-13,强烈控盘,7.57
600026,中海发展,600026.sh,2015-04-13,强烈控盘,8.81
600027,华电国际,600027.sh,2015-04-13,强烈控盘,5.8
600028,中国石化,600028.sh,2015-04-13,强烈控盘,6.6
600029,南方航空,600029.sh,2015-04-13,强烈控盘,6.95
600030,中信证券,600030.sh,2015-04-13,高度控盘,32.21
600031,三一重工,600031.sh,2015-04-13,高度控盘,9.09
600033,福建高速,600033.sh,2015-04-13,强烈控盘,4.19
600035,楚天高速,600035.sh,2015-04-13,强烈控盘,5.01
600036,招商银行,600036.sh,2015-04-13,中度控盘,13.56
600037,歌华有线,600037.sh,2015-04-13,强烈控盘,20.51
600038,中直股份,600038.sh,2015-04-13,中度控盘,45.15
600039,四川路桥,600039.sh,2015-04-13,强烈控盘,6.61
600048,保利地产,600048.sh,2015-04-13,高度控盘,10.58
600050,中国联通,600050.sh,2015-04-13,强烈控盘,5.02
600051,宁波联合,600051.sh,2015-04-13,强烈控盘,10.98
600052,浙江广厦,600052.sh,2015-04-13,强烈控盘,7.11
600053,中江地产,600053.sh,2015-03-20,高度控盘,10.67
600054,黄山旅游,600054.sh,2015-04-13,强烈控盘,17.98
600055,华润万东,600055.sh,2015-04-13,强烈控盘,24.24
600056,中国医药,600056.sh,2015-04-13,高度控盘,16.89
600057,象屿股份,600057.sh,2015-04-13,强烈控盘,13.46
600058,五矿发展,600058.sh,2015-04-13,强烈控盘,17.82
600059,古越龙山,600059.sh,2015-04-13,强烈控盘,10.76
600060,海信电器,600060.sh,2015-04-13,强烈控盘,19.85
600061,中纺投资,600061.sh,2015-04-13,强烈控盘,25.91
600062,华润双鹤,600062.sh,2015-03-12,强烈控盘,24.64
600063,皖维高新,600063.sh,2015-04-13,强烈控盘,6.09
600064,南京高科,600064.sh,2015-04-13,强烈控盘,20.97
600066,宇通客车,600066.sh,2015-04-13,强烈控盘,23.67
600067,冠城大通,600067.sh,2015-04-13,强烈控盘,8.96
600068,葛洲坝,600068.sh,2015-04-13,强烈控盘,9.72
600069,*ST银鸽,600069.sh,2015-04-13,强烈控盘,5.3
600070,浙江富润,600070.sh,2015-04-13,强烈控盘,11.94
600071,凤凰光学,600071.sh,2015-04-13,强烈控盘,17.72
600073,上海梅林,600073.sh,2015-04-13,强烈控盘,11.71
600074,中达股份,600074.sh,2015-04-13,强烈控盘,10.86
600076,青鸟华光,600076.sh,2014-12-22,微弱控盘,6.1
600077,宋都股份,600077.sh,2015-04-13,强烈控盘,7
600078,澄星股份,600078.sh,2015-04-13,强烈控盘,8.8
600079,人福医药,600079.sh,2015-04-13,强烈控盘,30.98
600080,金花股份,600080.sh,2015-04-13,强烈控盘,12.37
600081,东风科技,600081.sh,2015-04-13,强烈控盘,16.49
600082,海泰发展,600082.sh,2015-04-13,强烈控盘,8.27
600083,博信股份,600083.sh,2015-01-20,轻度控盘,10.85
600084,中葡股份,600084.sh,2015-04-13,强烈控盘,6.21
600085,同仁堂,600085.sh,2015-04-13,强烈控盘,22.65
600086,东方金钰,600086.sh,2015-03-18,强烈控盘,26.28
600088,中视传媒,600088.sh,2015-04-13,强烈控盘,22.71
600089,特变电工,600089.sh,2015-04-10,强烈控盘,14.97
600090,啤酒花,600090.sh,2014-09-05,强烈控盘,7.2
600093,禾嘉股份,600093.sh,2015-04-13,强烈控盘,16.12
600094,大名城,600094.sh,2015-04-13,强烈控盘,9.05
600095,哈高科,600095.sh,2015-04-13,强烈控盘,12.73
600096,云天化,600096.sh,2015-04-13,强烈控盘,13.69
600097,开创国际,600097.sh,2015-04-13,强烈控盘,15.11
600098,广州发展,600098.sh,2015-04-13,强烈控盘,7.99
600099,林海股份,600099.sh,2015-04-13,强烈控盘,10.75
600100,同方股份,600100.sh,2015-04-13,强烈控盘,15.74
600101,明星电力,600101.sh,2015-04-13,强烈控盘,10.59
600103,青山纸业,600103.sh,2015-04-13,强烈控盘,4.45
600104,上汽集团,600104.sh,2015-04-13,强烈控盘,17.74
600105,永鼎股份,600105.sh,2015-04-13,强烈控盘,10.8
600106,重庆路桥,600106.sh,2015-04-13,强烈控盘,7.28
600107,美尔雅,600107.sh,2015-04-02,强烈控盘,12.39
600108,亚盛集团,600108.sh,2015-04-13,中度控盘,10.06
600109,国金证券,600109.sh,2015-04-13,强烈控盘,24.45
600110,中科英华,600110.sh,2015-04-13,强烈控盘,7.88
600111,北方稀土,600111.sh,2015-04-13,强烈控盘,27.1
600112,天成控股,600112.sh,2015-04-13,强烈控盘,22.75
600113,浙江东日,600113.sh,2015-04-13,强烈控盘,13.78
600114,东睦股份,600114.sh,2015-04-13,强烈控盘,17.37
600115,东方航空,600115.sh,2015-04-09,强烈控盘,5.66
600116,三峡水利,600116.sh,2015-04-13,强烈控盘,17.71
600117,西宁特钢,600117.sh,2015-04-08,强烈控盘,6.25
600118,中国卫星,600118.sh,2015-04-13,强烈控盘,31.19
600119,长江投资,600119.sh,2015-04-13,强烈控盘,25.35
600120,浙江东方,600120.sh,2015-04-13,强烈控盘,25.84
600121,郑州煤电,600121.sh,2015-04-13,强烈控盘,6.23
600122,宏图高科,600122.sh,2015-04-13,强烈控盘,9.16
600123,兰花科创,600123.sh,2015-04-13,强烈控盘,10.32
600125,铁龙物流,600125.sh,2015-04-13,强烈控盘,11.43
600126,杭钢股份,600126.sh,2015-04-13,强烈控盘,6.78
600127,金健米业,600127.sh,2015-04-13,强烈控盘,7.19
600128,弘业股份,600128.sh,2015-04-13,强烈控盘,15.64
600129,太极集团,600129.sh,2014-12-16,中度控盘,14.12
600130,波导股份,600130.sh,2015-04-13,强烈控盘,6.88
600131,岷江水电,600131.sh,2015-04-13,强烈控盘,7.5
600132,重庆啤酒,600132.sh,2015-04-13,强烈控盘,22.33
600133,东湖高新,600133.sh,2015-04-13,强烈控盘,11.18
600135,乐凯胶片,600135.sh,2015-04-13,强烈控盘,15.78
600136,道博股份,600136.sh,2015-03-23,强烈控盘,19.09
600137,浪莎股份,600137.sh,2015-04-13,强烈控盘,21.99
600138,中青旅,600138.sh,2015-04-13,强烈控盘,21.58
600139,西部资源,600139.sh,2015-04-13,强烈控盘,14.89
600141,兴发集团,600141.sh,2015-04-13,强烈控盘,17.14
600143,金发科技,600143.sh,2015-04-13,强烈控盘,7.53
600146,大元股份,600146.sh,2015-04-13,强烈控盘,20.26
600148,长春一东,600148.sh,2015-04-13,强烈控盘,22.63
600149,廊坊发展,600149.sh,2015-04-13,高度控盘,20.68
600150,中国船舶,600150.sh,2015-04-13,强烈控盘,40.72
600151,航天机电,600151.sh,2015-04-13,强烈控盘,12.22
600152,维科精华,600152.sh,2015-04-13,强烈控盘,8.96
600153,建发股份,600153.sh,2015-04-13,强烈控盘,11.9
600155,宝硕股份,600155.sh,2015-03-06,高度控盘,14.86
600156,华升股份,600156.sh,2015-04-13,强烈控盘,8.87
600157,永泰能源,600157.sh,2015-04-13,中度控盘,4.64
600158,中体产业,600158.sh,2015-04-13,强烈控盘,23.4
600159,大龙地产,600159.sh,2015-04-13,强烈控盘,5.17
600160,巨化股份,600160.sh,2015-04-13,强烈控盘,7.78
600161,天坛生物,600161.sh,2015-04-13,强烈控盘,30.74
600162,香江控股,600162.sh,2015-04-13,强烈控盘,8.42
600163,*ST南纸,600163.sh,2015-04-13,强烈控盘,5.2
600165,新日恒力,600165.sh,2015-04-13,强烈控盘,15.05
600166,福田汽车,600166.sh,2015-04-13,强烈控盘,6.97
600167,联美控股,600167.sh,2015-04-13,强烈控盘,15.16
600168,武汉控股,600168.sh,2015-04-13,强烈控盘,14.59
600169,太原重工,600169.sh,2015-04-13,强烈控盘,8.15
600170,上海建工,600170.sh,2015-04-13,强烈控盘,11.12
600171,上海贝岭,600171.sh,2015-04-13,强烈控盘,15.34
600172,黄河旋风,600172.sh,2015-03-26,强烈控盘,9.69
600173,卧龙地产,600173.sh,2015-04-13,强烈控盘,7.99
600175,美都能源,600175.sh,2015-04-13,强烈控盘,6.72
600176,中国巨石,600176.sh,2015-04-13,强烈控盘,17.13
