code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
002260,伊 立 浦,002260.sz,2015-04-10,强烈控盘,26.31,34.10,34.18,146970,52489,36.36,34.18,35.90,2,0.371
002261,拓维信息,002261.sz,2015-01-09,微弱控盘,20.14,0,0,0,0,0,0,0,0,-1
002262,恩华药业,002262.sz,2015-04-10,强烈控盘,21.44,27.23,27.31,71403,19519,28.20,26.80,27.78,2,0.28
002263,大 东 南,002263.sz,2015-04-10,强烈控盘,8.29,9.64,9.64,284397,28346,10.20,9.55,9.99,2,0.222
002264,新 华 都,002264.sz,2015-03-10,高度控盘,8.31,0,0,0,0,0,0,0,0,-1
002265,西仪股份,002265.sz,2015-04-10,强烈控盘,13.1,14.66,14.65,41446,6328,15.60,14.65,15.17,2,0.175
002266,浙富控股,002266.sz,2015-04-10,强烈控盘,11.56,13.29,13.70,754274,104546,14.40,13.50,13.57,2,0.184
002267,陕天然气,002267.sz,2015-04-10,强烈控盘,12.1,14.94,14.90,117876,18068,15.80,14.81,15.64,2,0.251
002268,卫 士 通,002268.sz,2015-04-10,强烈控盘,86.16,122.79,124.00,35303,43447,126.00,119.01,123.90,2,0.424
002269,美邦服饰,002269.sz,2015-04-10,强烈控盘,17.3,26.44,26.01,622675,168181,28.10,25.39,26.64,2,0.554
002270,法因数控,002270.sz,2015-04-10,强烈控盘,19.97,19.58,19.78,58322,11425,19.78,19.33,19.62,2,-0.02
002271,东方雨虹,002271.sz,2015-04-10,强烈控盘,37.04,44.95,44.95,42124,19381,47.43,44.71,46.18,2,0.249
002272,川润股份,002272.sz,2015-04-10,强烈控盘,9.48,9.95,9.98,138276,13895,10.16,9.93,10.00,2,0.071
002273,水晶光电,002273.sz,2015-04-10,强烈控盘,24.3,27.70,28.00,105214,29781,28.72,27.71,28.21,2,0.171
002274,华昌化工,002274.sz,2015-04-10,强烈控盘,8.77,11.83,11.80,115574,13816,12.24,11.62,12.02,2,0.384
002275,桂林三金,002275.sz,2015-04-10,强烈控盘,18.39,23.35,23.49,64009,15477,24.91,23.47,24.43,2,0.325
002276,万马股份,002276.sz,2015-04-10,强烈控盘,11.75,14.15,14.27,569312,87532,15.57,14.27,15.57,2,0.325
002277,友阿股份,002277.sz,2015-04-10,强烈控盘,17.91,19.71,19.53,275295,54056,19.85,19.41,19.63,2,0.102
002278,神开股份,002278.sz,2015-04-10,强烈控盘,13.32,15.03,15.10,94680,14345,15.44,14.90,15.24,2,0.14
002279,久其软件,002279.sz,2015-02-06,高度控盘,32.86,40.10,44.11,363,160,44.11,44.11,44.11,2,0.342
002280,联络互动,002280.sz,2015-04-10,强烈控盘,28.96,75.45,75.45,119070,90957,78.99,71.40,77.02,2,1.693
002281,光迅科技,002281.sz,2015-04-10,强烈控盘,42.87,47.50,47.71,67988,34050,52.25,47.51,52.25,2,0.199
002282,博深工具,002282.sz,2015-04-10,强烈控盘,13.15,18.04,18.50,126960,23561,19.46,17.88,19.15,2,0.414
002283,天润曲轴,002283.sz,2015-04-10,强烈控盘,11.43,15.08,15.38,153604,23725,15.86,15.10,15.41,2,0.374
002284,亚太股份,002284.sz,2015-04-10,强烈控盘,18.88,27.05,27.05,60349,17102,29.00,27.05,28.02,2,0.524
002285,世联行,002285.sz,2015-04-10,强烈控盘,24.65,36.68,36.68,220323,79370,37.79,34.01,37.30,2,0.506
002286,保龄宝,002286.sz,2015-04-10,强烈控盘,10.26,11.50,11.45,151340,17527,11.84,11.30,11.67,2,0.153
002287,奇正藏药,002287.sz,2015-04-10,强烈控盘,22.42,33.97,34.00,52362,18053,35.87,32.96,34.84,2,0.562
002288,超华科技,002288.sz,2015-04-10,强烈控盘,13.62,17.25,17.05,116791,19968,17.53,16.66,17.23,2,0.261
002289,宇顺电子,002289.sz,2015-04-10,强烈控盘,22.11,25.85,27.50,118599,32022,27.50,25.66,26.93,2,0.222
002290,禾盛新材,002290.sz,2015-03-20,强烈控盘,13.88,0,0,0,0,0,0,0,0,-1
002291,星期六,002291.sz,2015-04-10,强烈控盘,8.84,11.45,11.49,78539,9243,12.18,11.41,11.88,2,0.356
002292,奥飞动漫,002292.sz,2015-04-10,强烈控盘,40.29,44.98,44.90,48434,21635,45.19,43.89,44.92,2,0.118
002293,罗莱家纺,002293.sz,2015-04-10,强烈控盘,27.48,38.78,38.90,29713,11814,40.40,38.84,40.28,2,0.463
002294,信立泰,002294.sz,2015-04-10,强烈控盘,40.34,46.42,47.00,161496,79968,51.06,46.75,50.50,2,0.239
002295,精艺股份,002295.sz,2015-04-10,强烈控盘,11.69,15.60,15.62,57007,8810,15.79,15.15,15.60,2,0.31
002296,辉煌科技,002296.sz,2015-04-10,强烈控盘,20.18,20.65,20.77,171438,36814,21.97,20.77,21.65,2,0.081
002297,博云新材,002297.sz,2015-04-10,强烈控盘,17.26,19.50,21.34,436899,91765,21.45,20.13,21.25,2,0.217
002299,圣农发展,002299.sz,2015-04-10,强烈控盘,14.2,17.44,17.39,156979,27304,17.82,17.02,17.73,2,0.208
002300,太阳电缆,002300.sz,2015-04-10,强烈控盘,9.09,11.93,11.93,119701,14443,12.30,11.81,12.18,2,0.342
002301,齐心集团,002301.sz,2015-03-18,强烈控盘,11.17,0,0,0,0,0,0,0,0,-1
002302,西部建设,002302.sz,2015-04-10,强烈控盘,19.59,23.31,23.32,132958,31759,24.40,23.00,23.62,2,0.218
002303,美盈森,002303.sz,2015-04-10,强烈控盘,21.55,29.14,29.10,68325,19352,29.10,27.90,28.51,2,0.314
002304,洋河股份,002304.sz,2015-04-10,高度控盘,62.54,88.10,87.97,28150,24850,89.70,87.00,88.49,2,0.434
002305,南国置业,002305.sz,2015-04-10,强烈控盘,7.74,10.58,10.40,150884,15786,10.79,10.25,10.61,2,0.35
002306,中科云网,002306.sz,2015-04-10,高度控盘,8.34,8.51,8.51,798113,69811,8.90,8.45,8.73,2,0.056
002307,北新路桥,002307.sz,2015-04-10,强烈控盘,16.24,17.47,17.49,202955,35740,17.99,17.21,17.55,2,0.085
002309,中利科技,002309.sz,2015-04-10,强烈控盘,24.56,28.50,28.71,230131,67599,30.52,28.50,29.76,2,0.217
002310,东方园林,002310.sz,2015-04-10,强烈控盘,23.92,28.58,28.56,237072,67184,28.95,27.81,28.66,2,0.186
002311,海大集团,002311.sz,2015-04-10,强烈控盘,13.36,19.42,19.44,125607,24029,19.80,18.85,19.35,2,0.442
002313,日海通讯,002313.sz,2015-04-10,强烈控盘,17.1,18.98,18.99,191837,38349,20.60,18.99,20.29,2,0.193
002314,雅致股份,002314.sz,2015-04-10,强烈控盘,6.66,8.27,8.30,244432,21199,9.10,8.16,8.82,2,0.332
002315,焦点科技,002315.sz,2015-04-10,强烈控盘,80.6,100.32,99.00,24080,23649,100.00,96.30,98.10,2,0.227
002316,键桥通讯,002316.sz,2015-02-16,高度控盘,10.68,0,0,0,0,0,0,0,0,-1
002317,众生药业,002317.sz,2015-04-10,高度控盘,23.66,28.50,28.75,137595,39661,29.38,28.35,28.92,2,0.212
002318,久立特材,002318.sz,2015-04-10,高度控盘,39.85,46.02,45.80,100343,48146,49.35,45.60,48.92,2,0.217
002319,乐通股份,002319.sz,2015-01-16,微弱控盘,11.08,0,0,0,0,0,0,0,0,-1
002320,海峡股份,002320.sz,2015-04-10,强烈控盘,13.53,15.88,15.82,60050,9472,15.97,15.61,15.88,2,0.168
002321,华英农业,002321.sz,2015-04-10,强烈控盘,9.93,11.15,11.18,216953,24512,11.73,10.90,11.46,2,0.166
002322,理工监测,002322.sz,2015-04-10,强烈控盘,18.17,22.92,22.92,62563,14309,23.29,22.38,23.05,2,0.269
002324,普利特,002324.sz,2015-04-10,强烈控盘,26.25,34.80,35.00,26986,9570,36.00,34.81,34.91,2,0.35
002325,洪涛股份,002325.sz,2015-04-10,强烈控盘,19.15,20.40,20.66,235591,47957,20.88,19.88,20.87,2,0.063
002326,永太科技,002326.sz,2015-04-10,强烈控盘,44.79,0,0,0,0,0,0,0,0,-1
002327,富安娜,002327.sz,2015-04-10,强烈控盘,17.69,23.19,23.17,100915,23803,24.35,22.91,23.93,2,0.347
002328,新朋股份,002328.sz,2015-04-10,强烈控盘,11.2,13.86,13.76,138780,19236,14.16,13.60,13.91,2,0.255
002329,皇氏集团,002329.sz,2015-04-10,强烈控盘,29.32,32.87,32.85,27894,9242,33.50,32.75,33.30,2,0.141
002330,得利斯,002330.sz,2015-04-10,强烈控盘,8.09,10.50,10.50,163310,17978,11.55,10.41,11.11,2,0.41
002331,皖通科技,002331.sz,2015-04-10,强烈控盘,17.94,18.90,19.00,158885,30143,19.42,18.40,19.18,2,0.072
002332,仙琚制药,002332.sz,2015-04-10,强烈控盘,13.56,17.49,17.40,171994,30585,18.40,17.00,18.01,2,0.344
002333,罗普斯金,002333.sz,2015-04-10,强烈控盘,13.52,15.50,15.31,42146,6528,15.62,15.31,15.50,2,0.152
002334,英威腾,002334.sz,2015-04-10,强烈控盘,21.77,27.25,27.38,93062,26287,28.95,27.38,28.63,2,0.305
002336,人人乐,002336.sz,2015-04-10,强烈控盘,12.31,16.60,16.62,84862,14080,16.99,16.36,16.59,2,0.336
002337,赛象科技,002337.sz,2015-04-10,强烈控盘,21.13,22.10,21.78,358100,76921,21.83,21.06,21.46,2,0.018
002338,奥普光电,002338.sz,2015-04-10,强烈控盘,48.18,56.88,58.88,25408,15206,62.00,57.57,60.39,2,0.276
002339,积成电子,002339.sz,2015-04-10,强烈控盘,21.31,25.80,26.32,190477,48476,26.32,24.71,25.30,2,0.19
002340,格林美,002340.sz,2015-04-10,强烈控盘,17.15,19.09,19.11,377603,75769,21.00,18.95,20.55,2,0.135
002341,新纶科技,002341.sz,2015-04-10,强烈控盘,20.84,22.89,22.91,120719,27870,23.41,22.70,23.05,2,0.113
002342,巨力索具,002342.sz,2015-04-10,强烈控盘,7.69,8.55,8.59,356519,30705,8.79,8.47,8.63,2,0.127
002343,禾欣股份,002343.sz,2015-04-10,强烈控盘,16.48,25.00,24.40,58956,15122,26.80,24.17,25.90,2,0.572
002344,海宁皮城,002344.sz,2015-04-07,强烈控盘,18.62,0,0,0,0,0,0,0,0,-1
002345,潮宏基,002345.sz,2015-04-10,强烈控盘,11.07,15.65,15.61,296941,48329,16.79,15.61,16.46,2,0.481
002346,柘中股份,002346.sz,2015-04-08,强烈控盘,14.68,0,0,0,0,0,0,0,0,-1
002347,泰尔重工,002347.sz,2015-04-10,强烈控盘,14.6,18.18,18.29,54719,9971,18.66,17.90,18.08,2,0.242
002348,高乐股份,002348.sz,2015-04-10,强烈控盘,11.61,14.87,14.87,170880,25854,15.53,14.80,14.97,2,0.293
002349,精华制药,002349.sz,2015-02-17,强烈控盘,22.57,0,0,0,0,0,0,0,0,-1
002350,北京科锐,002350.sz,2015-03-05,强烈控盘,13.36,14.38,15.82,872,137,15.82,15.82,15.82,2,0.184
002352,鼎泰新材,002352.sz,2015-04-10,强烈控盘,28.23,35.23,35.55,20409,7295,36.60,35.04,35.44,2,0.264
002353,杰瑞股份,002353.sz,2015-04-10,高度控盘,37.7,38.76,38.82,223659,87056,39.40,38.45,39.11,2,0.03
002354,天神娱乐,002354.sz,2015-04-10,强烈控盘,74.55,100.00,101.52,21841,21028,103.50,94.03,95.18,2,0.272
002355,兴民钢圈,002355.sz,2015-04-10,强烈控盘,7.81,9.11,9.10,112647,10333,9.38,9.00,9.24,2,0.183
002356,浩宁达,002356.sz,2015-04-10,强烈控盘,58.57,99.61,99.95,36451,38714,109.57,99.61,109.57,2,0.871
002357,富临运业,002357.sz,2015-03-27,强烈控盘,15,0,0,0,0,0,0,0,0,-1
002358,森源电气,002358.sz,2015-03-24,强烈控盘,37.56,0,0,0,0,0,0,0,0,-1
002359,齐星铁塔,002359.sz,2014-11-13,微弱控盘,6.93,0,0,0,0,0,0,0,0,-1
002360,同德化工,002360.sz,2015-04-10,强烈控盘,9.46,10.79,10.75,114852,12894,11.58,10.70,11.26,2,0.222
002361,神剑股份,002361.sz,2014-12-31,微弱控盘,8.78,0,0,0,0,0,0,0,0,-1
002362,汉王科技,002362.sz,2015-04-10,强烈控盘,30.22,32.04,33.80,153746,52522,34.90,33.29,34.26,2,0.148
002363,隆基机械,002363.sz,2015-04-10,强烈控盘,26.32,30.36,30.65,109945,33117,30.77,29.86,29.99,2,0.144
002364,中恒电气,002364.sz,2015-03-24,强烈控盘,29.79,0,0,0,0,0,0,0,0,-1
002365,永安药业,002365.sz,2015-04-10,强烈控盘,15.97,18.50,18.60,77758,14826,19.74,18.43,19.40,2,0.208
002366,丹甫股份,002366.sz,2015-04-10,强烈控盘,44.63,52.10,52.10,27228,14660,57.09,50.82,55.40,2,0.25
002367,康力电梯,002367.sz,2015-04-10,强烈控盘,14.99,16.57,16.72,131042,22109,17.00,16.70,16.91,2,0.126
002368,太极股份,002368.sz,2015-04-10,强烈控盘,56.67,68.28,68.30,38084,26229,69.85,67.15,69.40,2,0.23
002369,卓翼科技,002369.sz,2015-04-10,强烈控盘,13.71,14.26,14.26,185831,26788,14.68,14.11,14.44,2,0.065
002370,亚太药业,002370.sz,2015-04-10,强烈控盘,19.18,22.17,22.35,32992,7526,23.22,22.35,22.92,2,0.204
002371,七星电子,002371.sz,2015-04-10,强烈控盘,25.89,31.53,31.91,37500,11950,32.31,31.50,31.64,2,0.227
002372,伟星新材,002372.sz,2015-04-10,高度控盘,15.76,21.35,21.58,41556,9052,22.10,21.35,21.70,2,0.378
002373,千方科技,002373.sz,2015-04-10,强烈控盘,41.66,57.80,57.00,37267,20623,57.44,54.43,54.88,2,0.327
002374,丽鹏股份,002374.sz,2015-04-10,强烈控盘,15.36,19.00,18.70,87822,16718,19.50,18.46,19.14,2,0.25
002375,亚厦股份,002375.sz,2015-04-10,强烈控盘,25,35.13,35.30,170814,61450,37.00,35.00,35.36,2,0.436
002376,新北洋,002376.sz,2015-03-02,强烈控盘,12.81,0,0,0,0,0,0,0,0,-1
002377,国创高新,002377.sz,2015-04-10,强烈控盘,8.42,9.12,9.12,114318,10611,9.50,9.10,9.39,2,0.11
002378,章源钨业,002378.sz,2015-04-10,强烈控盘,22.84,26.92,26.95,57459,15598,27.56,26.51,27.45,2,0.189
002379,鲁丰环保,002379.sz,2015-04-10,强烈控盘,5.4,5.82,5.85,407432,23998,5.95,5.80,5.90,2,0.1
002380,科远股份,002380.sz,2015-04-10,强烈控盘,39.79,42.45,43.50,25721,11532,45.33,43.50,44.87,2,0.131
002381,双箭股份,002381.sz,2015-04-10,强烈控盘,17.89,20.73,20.70,68853,14590,21.66,20.60,21.15,2,0.188
002382,蓝帆医疗,002382.sz,2015-04-10,强烈控盘,22.31,27.29,27.41,76067,20755,28.90,26.45,28.14,2,0.212
002383,合众思壮,002383.sz,2015-04-10,强烈控盘,37.8,39.80,41.80,59233,24084,42.00,40.00,40.09,2,0.071
002384,东山精密,002384.sz,2015-04-10,强烈控盘,13.74,17.10,17.10,120003,20403,17.50,16.69,16.92,2,0.234
002385,大北农,002385.sz,2015-04-10,强烈控盘,22.4,25.05,25.06,311499,77615,25.38,24.58,25.03,2,0.112
002386,天原集团,002386.sz,2015-04-10,强烈控盘,10.18,12.35,12.34,128814,16454,13.25,12.30,12.93,2,0.295
002387,黑牛食品,002387.sz,2015-04-10,强烈控盘,19.35,20.30,20.55,112106,23288,20.98,20.55,20.70,2,0.078
002388,新亚制程,002388.sz,2015-04-10,强烈控盘,18.88,21.75,21.75,39158,8587,22.36,21.55,22.12,2,0.177
002389,南洋科技,002389.sz,2015-04-10,强烈控盘,15.12,18.53,18.58,208647,38760,19.28,17.81,18.62,2,0.255
002390,信邦制药,002390.sz,2015-02-13,高度控盘,22.79,0,0,0,0,0,0,0,0,-1
002391,长青股份,002391.sz,2015-04-10,强烈控盘,19.33,19.96,19.95,110403,22408,20.80,19.87,20.48,2,0.057
002392,北京利尔,002392.sz,2015-04-10,强烈控盘,16.63,18.98,18.95,239436,45465,19.87,18.58,19.51,2,0.165
002393,力生制药,002393.sz,2015-04-10,强烈控盘,35.73,40.98,40.98,41985,17902,43.38,40.98,43.10,2,0.2
002394,联发股份,002394.sz,2015-04-10,强烈控盘,15.7,19.39,19.40,85770,17424,20.97,19.40,20.50,2,0.332
002395,双象股份,002395.sz,2015-04-10,强烈控盘,14.82,17.61,17.60,93759,17075,18.85,17.53,18.19,2,0.243
002396,星网锐捷,002396.sz,2015-04-10,强烈控盘,36.14,49.02,48.50,51074,24813,49.95,47.87,48.30,2,0.338
002397,梦洁家纺,002397.sz,2015-04-10,强烈控盘,12.84,15.94,16.00,63977,10815,17.53,15.70,17.53,2,0.365
002398,建研集团,002398.sz,2015-04-10,强烈控盘,20.2,24.16,24.25,129936,33476,26.58,24.25,26.22,2,0.278
002399,海普瑞,002399.sz,2015-04-10,强烈控盘,26.3,35.94,36.10,105717,40109,38.80,36.10,38.50,2,0.463
002400,省广股份,002400.sz,2015-04-10,强烈控盘,31.43,40.38,39.89,109284,42613,39.89,37.81,38.91,2,0.245
002401,中海科技,002401.sz,2015-04-10,强烈控盘,21.66,23.20,23.26,57952,13532,23.65,23.00,23.42,2,0.087
002402,和而泰,002402.sz,2015-04-10,强烈控盘,29.36,37.17,36.90,37339,14046,38.58,36.70,36.98,2,0.285
002403,爱仕达,002403.sz,2015-04-10,强烈控盘,15.44,19.27,19.26,44861,8820,20.12,19.20,19.53,2,0.264
002404,嘉欣丝绸,002404.sz,2015-04-10,强烈控盘,20.05,23.14,23.20,96470,22428,23.96,22.76,23.54,2,0.161
002405,四维图新,002405.sz,2015-04-10,强烈控盘,33.15,37.85,37.80,162941,61044,38.05,36.99,37.35,2,0.129
002406,远东传动,002406.sz,2015-04-10,强烈控盘,13.67,17.33,17.90,147844,27226,19.06,17.55,18.56,2,0.366
002407,多氟多,002407.sz,2015-04-10,强烈控盘,26.7,29.47,29.85,145033,44137,31.72,29.29,31.35,2,0.182
002408,齐翔腾达,002408.sz,2015-04-10,高度控盘,17.86,22.97,22.98,86343,19971,23.76,22.71,23.40,2,0.289
002409,雅克科技,002409.sz,2015-04-10,强烈控盘,21.96,26.23,25.99,18224,4852,27.35,25.86,26.81,2,0.234
002410,广联达,002410.sz,2015-04-10,强烈控盘,34,44.15,43.68,95254,40874,44.00,42.32,42.70,2,0.266
002411,九九久,002411.sz,2014-09-26,强烈控盘,9.16,0,0,0,0,0,0,0,0,-1
002412,汉森制药,002412.sz,2015-04-10,强烈控盘,17.85,20.78,21.01,93312,20657,22.86,21.01,22.86,2,0.281
002413,常发股份,002413.sz,2015-04-10,强烈控盘,21.8,38.90,38.90,20576,8028,40.00,38.20,38.83,2,0.78
002414,高德红外,002414.sz,2015-04-10,强烈控盘,26.68,36.50,36.47,141310,51338,37.70,35.01,36.90,2,0.379
002415,海康威视,002415.sz,2015-04-10,强烈控盘,24.05,32.05,32.30,296271,95767,32.85,31.81,32.32,2,0.357
002416,爱施德,002416.sz,2015-04-10,强烈控盘,16.22,21.00,21.10,129595,27693,22.00,20.80,21.65,2,0.324
002417,三元达,002417.sz,2015-02-06,强烈控盘,9.89,0,0,0,0,0,0,0,0,-1
002418,康盛股份,002418.sz,2015-04-10,强烈控盘,20.68,29.30,29.30,32869,9580,29.76,28.80,29.41,2,0.402
002419,天虹商场,002419.sz,2015-04-10,强烈控盘,12.45,16.32,16.33,78492,13245,17.06,16.33,16.89,2,0.352
002420,毅昌股份,002420.sz,2015-04-10,强烈控盘,8.3,9.80,9.79,96527,9527,10.05,9.71,9.93,2,0.208
002421,达实智能,002421.sz,2015-01-07,轻度控盘,29.67,0,0,0,0,0,0,0,0,-1
002422,科伦药业,002422.sz,2015-04-10,强烈控盘,35.25,39.78,39.98,146289,60817,43.25,39.81,42.27,2,0.206
002423,中原特钢,002423.sz,2015-04-10,强烈控盘,13.67,17.31,17.20,125672,21809,17.99,16.78,17.20,2,0.277
002424,贵州百灵,002424.sz,2015-04-10,强烈控盘,43.76,53.72,53.11,59216,32727,57.33,53.00,56.40,2,0.27
002425,凯撒股份,002425.sz,2015-04-10,强烈控盘,14.37,17.22,17.30,235907,43151,18.94,17.30,18.76,2,0.273
002426,胜利精密,002426.sz,2015-04-10,强烈控盘,13.07,15.41,15.42,110577,17104,15.85,15.22,15.40,2,0.181
002427,尤夫股份,002427.sz,2015-04-10,强烈控盘,14.62,17.30,17.30,51540,9227,18.23,17.30,17.97,2,0.231
002428,云南锗业,002428.sz,2015-04-10,强烈控盘,17.98,20.05,20.15,165384,33189,20.50,19.79,20.20,2,0.123
002429,兆驰股份,002429.sz,2015-04-10,强烈控盘,9.8,12.12,12.12,322319,40500,12.75,12.08,12.73,2,0.293
002430,杭氧股份,002430.sz,2015-04-10,强烈控盘,9.1,11.55,11.58,101616,11845,12.07,11.31,11.89,2,0.295
002431,棕榈园林,002431.sz,2015-04-10,强烈控盘,23.97,28.50,28.70,131001,39078,30.98,28.60,30.20,2,0.249
002432,九安医疗,002432.sz,2015-04-10,强烈控盘,32.91,36.40,36.48,117344,43310,37.88,35.50,37.00,2,0.131
002433,太安堂,002433.sz,2015-04-10,强烈控盘,15.35,17.61,17.66,224267,40742,18.97,17.28,18.45,2,0.186
002434,万里扬,002434.sz,2015-04-10,强烈控盘,17.12,22.30,22.50,44054,9801,22.80,21.93,22.29,2,0.325
002435,长江润发,002435.sz,2015-04-10,强烈控盘,12.69,16.27,16.20,58621,9841,17.30,16.17,16.85,2,0.332
002436,兴森科技,002436.sz,2015-04-10,强烈控盘,34.48,49.50,50.00,26596,13623,51.88,50.00,51.25,2,0.498
002437,誉衡药业,002437.sz,2015-04-10,强烈控盘,28.64,34.34,34.52,141312,49455,36.05,33.93,35.58,2,0.233
002438,江苏神通,002438.sz,2015-04-10,强烈控盘,28.35,28.90,29.00,62920,18088,29.25,28.47,28.81,2,0.014
002439,启明星辰,002439.sz,2015-04-10,强烈控盘,38.16,53.47,52.58,61940,32976,55.80,51.88,52.70,2,0.399
002440,闰土股份,002440.sz,2015-04-10,强烈控盘,27.15,31.17,31.79,188361,59000,31.86,30.85,31.52,2,0.149
002441,众业达,002441.sz,2015-04-10,强烈控盘,32.46,42.10,42.20,50973,21613,44.00,40.93,44.00,2,0.3
002442,龙星化工,002442.sz,2014-11-19,强烈控盘,6.91,0,0,0,0,0,0,0,0,-1
002443,金洲管道,002443.sz,2015-04-10,强烈控盘,8.83,10.81,10.81,133421,14357,10.87,10.58,10.78,2,0.224
002444,巨星科技,002444.sz,2015-04-10,强烈控盘,14.66,17.47,17.49,134266,23514,17.80,17.22,17.49,2,0.203
002445,中南重工,002445.sz,2015-04-10,强烈控盘,22.56,34.55,34.56,32409,11097,35.45,33.68,34.25,2,0.511
002446,盛路通信,002446.sz,2015-01-09,微弱控盘,31.73,0,0,0,0,0,0,0,0,-1
002447,壹桥海参,002447.sz,2015-04-10,强烈控盘,18.27,23.03,25.00,182925,44865,25.00,23.66,24.69,2,0.341
002448,中原内配,002448.sz,2015-04-10,强烈控盘,33.27,39.43,39.50,104171,41421,40.50,38.81,39.78,2,0.202
002449,国星光电,002449.sz,2015-04-10,强烈控盘,14.16,16.40,16.41,82446,14032,17.39,16.40,17.12,2,0.206
002450,康得新,002450.sz,2015-04-10,强烈控盘,33.09,37.75,37.91,179267,69283,39.50,37.90,38.88,2,0.173
002451,摩恩电气,002451.sz,2015-04-10,强烈控盘,10.13,10.98,10.98,165772,19345,12.08,10.95,12.08,2,0.175
002452,长高集团,002452.sz,2015-04-10,强烈控盘,20.01,23.50,23.65,84331,20180,24.82,23.00,24.30,2,0.21
002453,天马精化,002453.sz,2015-04-10,强烈控盘,8.8,10.32,10.39,239348,25160,10.72,10.33,10.39,2,0.186
002454,松芝股份,002454.sz,2015-04-10,强烈控盘,19.62,23.38,23.50,75277,17551,23.94,22.98,23.34,2,0.203
002455,百川股份,002455.sz,2015-04-10,强烈控盘,18.05,20.40,20.51,165089,34629,22.40,19.94,21.99,2,0.18
002456,欧菲光,002456.sz,2015-04-10,强烈控盘,25.22,27.48,27.60,786245,232805,30.23,27.49,29.92,2,0.199
002457,青龙管业,002457.sz,2015-04-10,强烈控盘,12.57,13.54,13.60,174400,24698,14.58,13.60,14.35,2,0.132
002458,益生股份,002458.sz,2015-03-13,强烈控盘,12.88,0,0,0,0,0,0,0,0,-1
002460,赣锋锂业,002460.sz,2015-04-10,强烈控盘,24.55,25.78,25.68,141347,36220,26.15,25.20,25.79,2,0.046
002461,珠江啤酒,002461.sz,2015-04-10,强烈控盘,14.67,16.69,16.71,94225,15952,17.17,16.55,16.85,2,0.16
002462,嘉事堂,002462.sz,2015-04-10,强烈控盘,36.72,46.08,45.51,82940,40736,50.69,45.21,50.69,2,0.38
002463,沪电股份,002463.sz,2015-04-10,强烈控盘,5.37,6.19,6.18,480582,30378,6.51,6.14,6.43,2,0.177
002464,金利科技,002464.sz,2015-01-23,微弱控盘,16.09,0,0,0,0,0,0,0,0,-1
002465,海格通信,002465.sz,2015-04-10,强烈控盘,24,28.08,28.39,263190,74458,28.70,27.80,28.36,2,0.187
002466,天齐锂业,002466.sz,2015-04-10,强烈控盘,58.14,75.68,72.00,60188,44495,76.00,71.89,73.00,2,0.291
002467,二六三,002467.sz,2015-04-10,强烈控盘,23.59,27.71,27.68,161878,43892,27.96,26.68,27.56,2,0.162
002468,艾迪西,002468.sz,2015-04-10,强烈控盘,15.31,24.36,24.37,32676,7981,24.84,24.01,24.60,2,0.601
002469,三维工程,002469.sz,2015-04-10,强烈控盘,21.02,21.60,21.60,107246,23283,22.33,21.22,21.85,2,0.055
002470,金正大,002470.sz,2015-04-10,强烈控盘,28.51,40.10,40.29,81068,33689,44.01,39.60,43.31,2,0.457
