code,name,market,main_cost_year,main_cost_month_day,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
002064,华峰氨纶,002064.sz,2015,403,12.48,14.25,14.55,399807,61122,15.68,14.55,15.68,2,0.256
002065,东华软件,002065.sz,2015,403,27.83,31.97,31.97,376442,122214,33.15,31.64,32.90,2,0.182
002066,瑞泰科技,002066.sz,2015,403,14.04,15.74,15.79,73003,11379,15.83,15.43,15.66,2,0.115
002067,景兴纸业,002067.sz,2015,403,4.67,5.32,5.31,479887,25843,5.47,5.28,5.40,2,0.156
002068,黑猫股份,002068.sz,2015,403,8.78,9.68,9.72,259097,25387,10.06,9.68,10.05,2,0.145
002069,獐子岛,002069.sz,2015,403,13.6,15.49,15.55,76988,11939,15.64,15.38,15.54,2,0.143
002071,长城影视,002071.sz,2015,403,23.71,25.18,25.18,80817,20620,25.94,24.93,25.63,2,0.081
002073,软控股份,002073.sz,2015,403,17.71,20.17,20.10,226729,45384,20.30,19.80,19.94,2,0.126
002074,东源电器,002074.sz,2015,403,25.32,31.24,33.87,191268,61327,33.87,30.95,31.38,2,0.239
002075,沙钢股份,002075.sz,2015,403,8.19,17.92,17.80,246455,42793,18.11,16.90,17.35,2,1.118
002076,雪莱特,002076.sz,2015,403,14.31,0,0,0,0,0,0,0,0,-1
002077,大港股份,002077.sz,2015,403,10.87,13.86,13.76,33333,4562,13.77,13.61,13.66,2,0.257
002078,太阳纸业,002078.sz,2015,403,4.7,5.72,5.82,426601,24737,5.95,5.72,5.80,2,0.234
002079,苏州固锝,002079.sz,2015,403,9.74,11.56,11.60,233618,27064,11.80,11.46,11.56,2,0.187
002080,中材科技,002080.sz,2015,403,15.05,19.25,19.50,73337,15151,21.18,19.50,21.18,2,0.407
002081,金螳螂,002081.sz,2015,403,22.01,33.96,33.90,126270,43090,34.46,33.74,34.31,2,0.559
002082,栋梁新材,002082.sz,2015,403,11.22,12.71,12.81,75489,9882,13.31,12.81,13.05,2,0.163
002083,孚日股份,002083.sz,2015,403,5.98,7.43,7.41,256160,19196,7.62,7.30,7.56,2,0.264
002084,海鸥卫浴,002084.sz,2015,403,14.09,16.07,16.07,212948,34274,16.47,15.67,15.97,2,0.133
002085,万丰奥威,002085.sz,2015,403,28.4,49.23,50.19,14209,6977,50.50,48.15,49.30,2,0.736
002086,东方海洋,002086.sz,2015,403,14.74,17.59,17.59,69397,12035,17.75,17.07,17.36,2,0.178
002087,新野纺织,002087.sz,2015,403,5.45,7.55,8.00,357242,27785,8.00,7.55,7.73,2,0.418
002088,鲁阳股份,002088.sz,2015,403,13.09,16.18,16.05,26731,4307,16.25,15.98,16.15,2,0.234
002089,新海宜,002089.sz,2015,317,14.64,0,0,0,0,0,0,0,0,-1
002090,金智科技,002090.sz,2015,403,22.81,30.56,30.56,72804,21750,30.57,29.55,29.74,2,0.304
002091,江苏国泰,002091.sz,2015,403,18.31,21.73,21.67,72356,15892,22.20,21.51,22.01,2,0.202
002092,中泰化学,002092.sz,2015,403,9.13,10.50,10.50,284425,30175,10.74,10.50,10.56,2,0.157
002093,国脉科技,002093.sz,2015,403,11.82,13.90,13.80,293891,41402,14.38,13.72,14.06,2,0.19
002094,青岛金王,002094.sz,2015,403,16.52,21.36,21.29,82837,17354,21.37,20.75,21.13,2,0.279
002095,生意宝,002095.sz,2015,403,79.72,82.83,82.82,41702,34394,84.19,81.20,83.70,2,0.05
002096,南岭民爆,002096.sz,2015,403,14.49,19.60,19.75,62821,12634,20.80,19.70,20.30,2,0.401
002097,山河智能,002097.sz,2015,403,12.95,15.37,15.29,159533,24052,15.29,14.96,15.08,2,0.164
002098,浔兴股份,002098.sz,2015,403,19.45,24.25,24.49,18288,4417,24.56,23.98,24.20,2,0.244
002099,海翔药业,002099.sz,2015,403,13.95,18.74,18.74,251034,45991,18.74,17.98,18.29,2,0.311
002100,天康生物,002100.sz,2015,403,14.19,17.93,17.99,58162,10341,18.02,17.61,17.90,2,0.261
002101,广东鸿图,002101.sz,2015,403,22.7,28.98,28.98,31507,9201,29.54,28.96,29.03,2,0.279
002102,冠福股份,002102.sz,2015,403,11.64,14.04,14.04,62009,8698,14.25,13.90,14.09,2,0.21
002103,广博股份,002103.sz,2015,403,18.77,25.43,25.60,50121,12654,25.62,24.83,25.11,2,0.338
002104,恒宝股份,002104.sz,2015,327,18.9,0,0,0,0,0,0,0,0,-1
002105,信隆实业,002105.sz,2015,403,9.45,10.63,10.60,107457,11486,10.94,10.50,10.74,2,0.137
002106,莱宝高科,002106.sz,2015,403,14.89,0,0,0,0,0,0,0,0,-1
002107,沃华医药,002107.sz,2015,403,32.01,34.18,34.23,88091,29866,34.59,33.55,33.90,2,0.059
002108,沧州明珠,002108.sz,2015,403,21.18,23.13,23.14,115415,26694,23.50,22.81,23.00,2,0.086
002109,兴化股份,002109.sz,2015,403,7.29,8.68,8.78,64434,5585,8.79,8.57,8.73,2,0.198
002110,三钢闽光,002110.sz,2015,401,6.72,0,0,0,0,0,0,0,0,-1
002111,威海广泰,002111.sz,2015,403,19.32,22.77,22.77,60975,13836,22.98,22.40,22.48,2,0.164
002112,三变科技,002112.sz,2015,403,12.7,15.11,15.11,53341,8051,15.48,14.68,15.29,2,0.204
002113,天润控股,002113.sz,2015,403,15.62,18.79,20.67,2152,444,20.67,20.67,20.67,2,0.323
002114,罗平锌电,002114.sz,2015,318,17.67,0,0,0,0,0,0,0,0,-1
002115,三维通信,002115.sz,2015,403,12.36,14.46,14.47,123817,17633,14.52,14.12,14.26,2,0.154
002116,中国海诚,002116.sz,2015,403,16.43,21.24,21.07,53134,11179,21.33,20.78,21.15,2,0.287
002117,东港股份,002117.sz,2015,403,24.29,29.57,29.20,106169,31726,30.66,28.68,30.22,2,0.244
002118,紫鑫药业,002118.sz,2015,403,16.91,19.82,19.82,125158,25194,20.50,19.56,20.19,2,0.194
002120,新海股份,002120.sz,2015,403,17.57,20.44,20.35,29215,6002,20.80,20.25,20.67,2,0.176
002121,科陆电子,002121.sz,2015,403,22.79,31.20,31.23,110774,34124,32.30,29.91,30.56,2,0.341
002122,天马股份,002122.sz,2015,403,8.02,11.72,12.41,1021725,127891,12.89,11.00,12.20,2,0.521
002124,天邦股份,002124.sz,2015,403,14.56,19.35,19.08,76405,15289,21.03,18.88,20.28,2,0.393
002125,湘潭电化,002125.sz,2015,325,11.98,0,0,0,0,0,0,0,0,-1
002126,银轮股份,002126.sz,2015,403,16.45,20.98,21.27,134442,28470,22.00,20.61,20.96,2,0.274
002128,露天煤业,002128.sz,2015,403,9.96,11.90,12.01,182138,22364,12.59,12.01,12.40,2,0.245
002129,中环股份,002129.sz,2015,403,26.02,42.30,42.40,119788,49417,42.75,40.66,41.40,2,0.591
002130,沃尔核材,002130.sz,2015,403,15.24,16.20,16.91,375735,64765,17.82,16.66,17.82,2,0.169
002131,利欧股份,002131.sz,2015,212,24.84,0,0,0,0,0,0,0,0,-1
002132,恒星科技,002132.sz,2015,403,7.49,8.96,9.05,225979,20326,9.19,8.88,8.94,2,0.194
002133,广宇集团,002133.sz,2015,403,6.31,7.38,7.40,153645,11326,7.44,7.30,7.42,2,0.176
002135,东南网架,002135.sz,2015,403,7.27,9.29,9.28,104624,9746,9.41,9.25,9.32,2,0.282
002136,安纳达,002136.sz,2015,403,12.49,14.81,14.81,57898,8423,14.81,14.20,14.52,2,0.163
002137,实益达,002137.sz,2015,319,8.8,0,0,0,0,0,0,0,0,-1
002138,顺络电子,002138.sz,2015,403,26.89,36.30,36.67,352086,133229,39.33,36.30,38.30,2,0.424
002139,拓邦股份,002139.sz,2015,403,19.6,23.15,23.15,87813,20337,23.75,22.81,22.95,2,0.171
002140,东华科技,002140.sz,2015,403,19.93,23.17,23.31,76396,17915,23.84,23.13,23.63,2,0.186
002141,蓉胜超微,002141.sz,2015,403,15.46,19.10,19.26,21825,4165,19.35,18.88,19.24,2,0.245
002142,宁波银行,002142.sz,2015,403,16.01,18.17,18.69,850249,157276,18.81,18.21,18.59,2,0.161
002143,高金食品,002143.sz,2015,403,22.18,25.71,25.70,27933,7118,26.00,25.18,25.34,2,0.142
002144,宏达高科,002144.sz,2015,403,23.92,29.28,29.50,97010,28787,30.49,29.00,29.60,2,0.237
002145,中核钛白,002145.sz,2015,403,15.65,18.30,18.35,84331,15416,18.58,18.00,18.33,2,0.171
002146,荣盛发展,002146.sz,2015,403,16.42,23.50,23.79,283750,66414,23.80,23.18,23.42,2,0.426
002147,方圆支承,002147.sz,2015,403,11.32,13.41,13.40,44205,6034,13.85,13.30,13.79,2,0.218
002148,北纬通信,002148.sz,2015,403,29.27,32.06,31.90,146164,46475,32.31,31.50,31.81,2,0.087
002149,西部材料,002149.sz,2015,403,19.4,22.28,22.28,39381,8784,22.48,22.18,22.36,2,0.153
002150,通润装备,002150.sz,2015,403,11.38,13.93,14.09,74809,10535,14.27,13.95,14.03,2,0.233
002151,北斗星通,002151.sz,2015,403,44.16,52.68,57.70,127200,70029,57.89,53.81,54.30,2,0.23
002153,石基信息,002153.sz,2015,403,90.64,128.79,129.00,16516,21052,131.01,125.80,126.35,2,0.394
002154,报喜鸟,002154.sz,2015,403,12.99,16.37,16.43,295302,49826,17.34,16.43,16.95,2,0.305
002155,辰州矿业,002155.sz,2015,403,10.93,12.18,12.38,357046,44805,12.73,12.27,12.63,2,0.156
002156,通富微电,002156.sz,2015,403,10.59,14.10,14.14,101339,14309,14.38,13.98,14.01,2,0.323
002157,正邦科技,002157.sz,2015,403,11.15,14.38,14.42,99203,15167,15.55,14.42,15.50,2,0.39
002158,汉钟精机,002158.sz,2015,403,19.23,23.92,24.01,28894,6921,24.28,23.63,24.00,2,0.248
002159,三特索道,002159.sz,2015,114,22.41,0,0,0,0,0,0,0,0,-1
002161,远望谷,002161.sz,2015,325,12.79,0,0,0,0,0,0,0,0,-1
002162,斯米克,002162.sz,2015,403,10.36,14.76,15.30,149154,23423,16.24,15.05,16.05,2,0.549
002165,红宝丽,002165.sz,2015,403,7.61,8.94,9.02,138665,12505,9.18,8.95,8.97,2,0.179
002166,莱茵生物,002166.sz,2015,403,28.71,31.59,31.59,89804,28763,32.70,31.20,32.03,2,0.116
002167,东方锆业,002167.sz,2015,403,17.3,18.10,18.09,261879,48061,18.60,18.00,18.60,2,0.075
002169,智光电气,002169.sz,2015,302,12.77,0,0,0,0,0,0,0,0,-1
002170,芭田股份,002170.sz,2015,403,12.87,15.00,15.01,278378,43321,15.99,15.01,15.86,2,0.232
002171,精诚铜业,002171.sz,2014,1121,12.41,0,0,0,0,0,0,0,0,-1
002172,澳洋科技,002172.sz,2015,403,9.32,11.89,12.03,164798,19783,12.30,11.69,11.96,2,0.283
002173,千足珍珠,002173.sz,2014,1128,12.98,0,0,0,0,0,0,0,0,-1
002174,游族网络,002174.sz,2015,107,51.35,49.37,54.31,76,41,54.31,54.31,54.31,2,0.058
002175,广陆数测,002175.sz,2015,403,45.28,69.82,69.82,26944,18062,71.09,64.70,67.61,2,0.493
002176,江特电机,002176.sz,2015,126,15.15,0,0,0,0,0,0,0,0,-1
002177,御银股份,002177.sz,2015,403,11.68,14.31,14.69,505897,76209,15.66,14.68,14.84,2,0.271
002178,延华智能,002178.sz,2015,403,25.83,34.20,34.50,156017,55826,36.90,34.50,36.29,2,0.405
002179,中航光电,002179.sz,2015,403,27.29,36.42,36.90,54855,19866,36.90,35.80,36.11,2,0.323
002181,粤传媒,002181.sz,2015,403,20.67,22.39,22.10,141842,31245,22.35,21.72,21.95,2,0.062
002182,云海金属,002182.sz,2015,403,16.11,18.00,18.02,117597,21132,18.20,17.68,17.99,2,0.117
002183,怡亚通,002183.sz,2015,403,27.51,33.93,33.95,315582,111769,36.59,33.93,36.34,2,0.321
002184,海得控制,002184.sz,2015,403,30.38,40.15,40.00,32846,12830,40.05,38.57,39.44,2,0.298
002185,华天科技,002185.sz,2015,403,15.83,18.98,19.39,126685,24342,19.55,19.00,19.22,2,0.214
002186,全聚德,002186.sz,2015,403,20.2,23.97,24.27,54141,13257,24.99,23.90,24.70,2,0.223
002187,广百股份,002187.sz,2015,403,12.82,16.98,17.01,47472,7993,17.10,16.64,16.85,2,0.314
002188,新嘉联,002188.sz,2014,1226,12.23,0,0,0,0,0,0,0,0,-1
002189,利达光电,002189.sz,2015,403,28.43,37.20,37.35,62241,24036,39.65,36.77,38.70,2,0.361
002190,成飞集成,002190.sz,2015,403,41.95,45.88,46.00,102831,47580,46.85,45.61,46.42,2,0.107
002191,劲嘉股份,002191.sz,2015,403,17.89,24.60,24.70,116216,28727,25.22,24.43,24.59,2,0.375
002192,路翔股份,002192.sz,2015,403,23.76,26.65,27.50,48370,13306,27.89,27.00,27.30,2,0.149
002193,山东如意,002193.sz,2015,403,13.52,15.14,15.28,94032,15176,16.65,15.16,16.24,2,0.201
002194,武汉凡谷,002194.sz,2015,403,13.94,17.08,17.24,97918,17600,18.67,17.24,17.99,2,0.291
002195,海隆软件,002195.sz,2015,403,62.54,61.94,61.90,170506,107487,64.65,61.00,63.55,2,0.016
002196,方正电机,002196.sz,2015,313,18.56,0,0,0,0,0,0,0,0,-1
002197,证通电子,002197.sz,2015,403,27.56,31.81,31.62,54328,17269,32.66,31.38,32.25,2,0.17
002198,嘉应制药,002198.sz,2015,403,10.73,11.92,11.93,157472,19104,12.36,11.90,12.15,2,0.132
002199,东晶电子,002199.sz,2015,403,12.5,13.67,13.68,95781,13245,14.08,13.47,13.99,2,0.119
002200,云投生态,002200.sz,2015,403,19.43,22.42,22.38,47073,10591,22.98,22.08,22.73,2,0.17
002201,九鼎新材,002201.sz,2015,403,11.38,14.24,14.38,43045,6069,14.38,13.83,13.99,2,0.229
002202,金风科技,002202.sz,2015,403,15.64,20.15,20.00,471413,94945,20.47,19.91,20.14,2,0.288
002203,海亮股份,002203.sz,2015,403,8.12,11.40,11.46,279852,32568,11.90,11.31,11.69,2,0.44
002204,大连重工,002204.sz,2015,403,13.53,15.54,15.54,167872,26100,15.68,15.40,15.60,2,0.153
002205,国统股份,002205.sz,2015,403,20.94,23.65,23.67,46435,11017,23.95,23.40,23.75,2,0.134
002206,海利得,002206.sz,2015,403,9.73,12.26,12.26,65398,8181,12.99,12.19,12.93,2,0.329
002207,准油股份,002207.sz,2015,403,16.77,18.48,18.63,104875,19601,18.98,18.42,18.78,2,0.12
002208,合肥城建,002208.sz,2015,403,14.19,18.02,19.00,184846,34693,19.10,18.38,18.62,2,0.312
002209,达意隆,002209.sz,2015,403,12.63,14.45,14.48,45373,6644,14.92,14.48,14.60,2,0.156
002210,飞马国际,002210.sz,2015,403,18.08,28.11,28.26,37519,10408,28.35,27.40,27.47,2,0.519
002211,宏达新材,002211.sz,2014,1209,8.53,0,0,0,0,0,0,0,0,-1
002212,南洋股份,002212.sz,2015,403,9.46,10.65,10.69,124592,13336,10.84,10.55,10.74,2,0.135
002213,特尔佳,002213.sz,2015,324,12.13,0,0,0,0,0,0,0,0,-1
002214,大立科技,002214.sz,2015,403,26.77,30.49,30.51,69449,21265,31.31,30.10,30.73,2,0.148
002215,诺普信,002215.sz,2015,403,12.76,18.90,19.46,95613,18761,19.90,19.32,19.48,2,0.527
002216,三全食品,002216.sz,2015,403,23.42,32.86,32.88,25379,8186,32.93,31.90,32.05,2,0.368
002218,拓日新能,002218.sz,2015,403,11.32,13.91,13.91,62732,8761,14.11,13.83,13.95,2,0.232
002219,恒康医疗,002219.sz,2015,403,25.32,37.00,37.10,93842,34188,37.11,36.00,36.41,2,0.438
002220,天宝股份,002220.sz,2015,403,9.58,13.39,13.37,73758,10257,14.31,13.37,13.80,2,0.441
002221,东华能源,002221.sz,2015,403,18.27,33.50,34.39,29828,9994,34.51,32.87,33.60,2,0.839
002222,福晶科技,002222.sz,2015,403,12.16,13.74,13.74,78682,10934,14.10,13.66,13.94,2,0.146
002223,鱼跃医疗,002223.sz,2015,403,30.49,37.38,37.51,101801,39049,39.70,37.21,39.35,2,0.291
002224,三力士,002224.sz,2015,403,10.75,14.40,14.39,83517,11836,14.39,14.03,14.25,2,0.326
002225,濮耐股份,002225.sz,2015,327,8,0,0,0,0,0,0,0,0,-1
002226,江南化工,002226.sz,2015,403,14.45,19.79,20.50,127460,26625,21.50,20.50,21.27,2,0.472
002227,奥特迅,002227.sz,2015,403,26.97,42.72,41.22,78811,32510,42.66,40.00,41.46,2,0.537
002228,合兴包装,002228.sz,2015,403,13.35,20.11,20.99,45452,9489,21.51,20.21,20.67,2,0.548
002229,鸿博股份,002229.sz,2015,403,26.94,35.53,32.78,163157,55321,35.02,32.51,33.90,2,0.258
002230,科大讯飞,002230.sz,2015,403,44.88,56.00,57.18,272556,163155,61.38,57.14,60.50,2,0.348
002231,奥维通信,002231.sz,2015,323,11.61,0,0,0,0,0,0,0,0,-1
002232,启明信息,002232.sz,2015,403,14.91,18.79,18.65,111753,20914,19.20,18.33,18.91,2,0.268
002233,塔牌集团,002233.sz,2015,403,10.86,12.17,12.18,163043,19867,12.27,12.14,12.21,2,0.124
002235,安妮股份,002235.sz,2015,403,21.85,26.24,24.51,119981,30347,26.09,24.50,25.67,2,0.175
002236,大华股份,002236.sz,2015,403,31.99,40.45,40.56,230288,96249,43.88,40.52,40.80,2,0.275
002237,恒邦股份,002237.sz,2015,403,20.77,27.25,27.41,171797,47949,28.65,27.26,27.99,2,0.348
002238,天威视讯,002238.sz,2015,403,19.11,25.20,25.20,71561,18331,26.22,25.08,26.07,2,0.364
002239,金飞达,002239.sz,2015,401,6.1,0,0,0,0,0,0,0,0,-1
002240,威华股份,002240.sz,2015,403,17.69,18.40,18.42,464282,89603,20.24,18.42,19.85,2,0.122
002241,歌尔声学,002241.sz,2015,403,29.95,35.29,35.35,202695,73155,36.75,35.31,36.01,2,0.202
002242,九阳股份,002242.sz,2015,403,12.34,16.05,16.04,76865,12371,16.22,15.94,16.13,2,0.307
002243,通产丽星,002243.sz,2015,403,9.1,10.68,10.70,51847,5608,10.96,10.65,10.84,2,0.191
002244,滨江集团,002244.sz,2015,403,9.53,12.95,13.01,110137,14252,13.09,12.73,13.03,2,0.367
002245,澳洋顺昌,002245.sz,2015,403,10.13,11.45,11.44,230467,26174,11.44,11.26,11.38,2,0.123
002246,北化股份,002246.sz,2015,403,11.32,14.09,14.12,57792,8287,14.59,14.12,14.31,2,0.264
002247,帝龙新材,002247.sz,2015,403,12.8,18.87,19.10,30409,5791,19.26,18.70,19.00,2,0.484
002249,大洋电机,002249.sz,2015,319,7.43,0,0,0,0,0,0,0,0,-1
002250,联化科技,002250.sz,2015,403,17.37,0,0,0,0,0,0,0,0,-1
002251,步步高,002251.sz,2015,403,19.09,26.83,26.90,82285,22173,27.57,26.60,27.30,2,0.43
002252,上海莱士,002252.sz,2015,403,27.36,56.65,59.60,52783,31956,62.00,59.60,59.68,2,1.181
002253,川大智胜,002253.sz,2015,403,34.66,45.33,46.00,38319,17031,46.44,43.00,44.92,2,0.296
002254,泰和新材,002254.sz,2015,403,13.18,15.72,15.71,123812,20003,16.45,15.70,16.36,2,0.241
002255,海陆重工,002255.sz,2015,303,14.35,0,0,0,0,0,0,0,0,-1
002256,彩虹精化,002256.sz,2015,403,19.08,29.87,30.60,219235,62900,30.70,27.85,28.58,2,0.498
002258,利尔化学,002258.sz,2015,403,16.87,21.86,21.99,55647,12335,22.40,21.86,22.28,2,0.321
002259,升达林业,002259.sz,2015,403,6.79,7.70,7.68,242069,18584,7.79,7.59,7.69,2,0.133
002260,伊立浦,002260.sz,2015,403,24.52,33.16,33.01,57894,19436,33.99,33.01,33.58,2,0.369
002261,拓维信息,002261.sz,2015,109,20.14,0,0,0,0,0,0,0,0,-1
002262,恩华药业,002262.sz,2015,403,25.3,32.65,32.75,36132,11900,33.59,32.65,32.82,2,0.297
002263,大东南,002263.sz,2015,403,8.01,9.27,9.28,157493,14613,9.37,9.20,9.30,2,0.161
002264,新华都,002264.sz,2015,310,8.31,0,0,0,0,0,0,0,0,-1
002265,西仪股份,002265.sz,2015,403,12.58,14.86,14.80,34285,5153,15.28,14.70,15.07,2,0.198
002266,浙富控股,002266.sz,2015,403,10.51,11.85,12.18,1047999,134482,13.04,12.18,13.04,2,0.241
002267,陕天然气,002267.sz,2015,403,11.92,15.12,15.13,78803,12077,15.46,15.13,15.42,2,0.294
002268,卫士通,002268.sz,2015,403,81.74,109.30,108.99,36427,39844,113.00,106.00,112.12,2,0.372
002269,美邦服饰,002269.sz,2015,403,14.27,19.42,20.30,489611,99814,21.36,19.60,21.36,2,0.497
002270,法因数控,002270.sz,2015,403,19.66,20.03,20.50,156976,32616,21.44,20.28,21.31,2,0.084
002271,东方雨虹,002271.sz,2015,403,36.25,44.78,44.68,32392,14479,45.50,44.10,44.60,2,0.23
002272,川润股份,002272.sz,2015,403,9.27,10.36,10.48,101636,10586,10.54,10.28,10.44,2,0.126
002273,水晶光电,002273.sz,2015,403,23.49,27.25,27.35,122731,33921,28.25,27.26,27.50,2,0.171
002274,华昌化工,002274.sz,2015,403,8.25,10.25,10.29,100460,10289,10.42,10.14,10.22,2,0.239
002275,桂林三金,002275.sz,2015,403,18.15,23.29,23.42,48359,11465,24.22,23.28,23.97,2,0.321
002276,万马股份,002276.sz,2015,403,10.85,14.22,14.08,326366,45958,14.38,13.92,14.14,2,0.303
002277,友阿股份,002277.sz,2015,327,17.18,0,0,0,0,0,0,0,0,-1
002278,神开股份,002278.sz,2015,403,12.89,14.57,14.63,61182,8960,14.80,14.50,14.63,2,0.135
002279,久其软件,002279.sz,2015,206,32.86,0,0,0,0,0,0,0,0,-1
002280,新世纪,002280.sz,2015,327,91.59,0,0,0,0,0,0,0,0,-1
002281,光迅科技,002281.sz,2015,403,42.2,46.30,46.59,49102,23440,48.43,46.55,48.14,2,0.141
002282,博深工具,002282.sz,2015,403,18.27,23.87,24.72,47838,12386,26.26,24.72,26.26,2,0.437
002283,天润曲轴,002283.sz,2015,403,10.69,14.62,14.61,138052,20278,14.97,14.52,14.96,2,0.399
002284,亚太股份,002284.sz,2015,403,17.94,26.80,26.79,48727,13094,27.18,26.61,26.64,2,0.485
002285,世联行,002285.sz,2015,403,23.06,36.60,36.30,204450,77993,40.18,35.94,39.30,2,0.704
002286,保龄宝,002286.sz,2015,403,9.93,11.41,11.39,105805,12173,11.77,11.34,11.66,2,0.174
002287,奇正藏药,002287.sz,2015,403,22.07,32.20,32.00,20294,6439,32.00,31.50,31.71,2,0.437
002288,超华科技,002288.sz,2015,403,12.61,15.17,15.10,72129,10955,15.40,15.04,15.16,2,0.202
002289,宇顺电子,002289.sz,2015,403,21.41,24.79,24.78,42641,10695,25.50,24.55,25.00,2,0.168
002290,禾盛新材,002290.sz,2015,320,13.88,0,0,0,0,0,0,0,0,-1
002291,星期六,002291.sz,2015,403,8.48,10.95,10.97,48580,5327,11.08,10.83,11.04,2,0.302
002292,奥飞动漫,002292.sz,2015,403,39.63,47.38,47.00,63423,30152,48.38,46.78,46.96,2,0.185
002293,罗莱家纺,002293.sz,2015,403,26.89,38.46,38.19,21824,8322,38.47,37.69,38.45,2,0.43
002294,信立泰,002294.sz,2015,403,39.37,47.11,47.40,52660,25002,48.20,46.98,47.08,2,0.196
002295,精艺股份,002295.sz,2015,403,11.16,13.84,13.84,31075,4319,14.10,13.60,14.01,2,0.255
002296,辉煌科技,002296.sz,2015,403,19.77,21.59,21.65,112326,24488,21.99,21.65,21.82,2,0.104
002297,博云新材,002297.sz,2015,403,16.45,19.30,19.30,182987,35724,19.86,19.12,19.65,2,0.195
002299,圣农发展,002299.sz,2015,403,13.98,17.99,17.97,54011,9606,17.97,17.67,17.86,2,0.278
002300,太阳电缆,002300.sz,2015,403,8.57,12.31,12.46,175730,21342,12.49,11.86,12.40,2,0.447
002301,齐心集团,002301.sz,2015,318,11.17,0,0,0,0,0,0,0,0,-1
002302,西部建设,002302.sz,2015,403,18.08,23.79,23.64,201202,48769,25.29,23.09,25.05,2,0.386
002303,美盈森,002303.sz,2015,403,20.61,29.59,29.59,62321,18444,30.86,28.91,30.01,2,0.456
002304,洋河股份,002304.sz,2015,403,61.85,83.32,84.21,29644,24811,84.49,83.06,84.20,2,0.361
002305,南国置业,002305.sz,2015,403,7.48,9.38,9.53,99036,9444,9.72,9.39,9.61,2,0.285
002306,中科云网,002306.sz,2015,403,8.1,7.64,7.54,1318994,105571,8.40,7.49,8.30,2,0.025
002307,北新路桥,002307.sz,2015,403,15.82,18.14,18.15,285371,51990,18.59,17.80,18.33,2,0.159
002309,中利科技,002309.sz,2015,403,23.81,27.62,27.58,122057,33753,28.20,27.38,27.50,2,0.155
002310,东方园林,002310.sz,2015,403,21.93,0,0,0,0,0,0,0,0,-1
002311,海大集团,002311.sz,2015,403,13.05,19.73,19.93,118941,24726,21.19,19.90,20.77,2,0.592
002313,日海通讯,002313.sz,2015,403,16.44,19.04,19.05,157708,30193,19.65,18.71,18.94,2,0.152
002314,雅致股份,002314.sz,2015,403,6.44,8.39,8.39,100292,8466,8.55,8.37,8.47,2,0.315
002315,焦点科技,002315.sz,2015,403,77.51,94.94,96.31,34258,34656,103.95,96.31,102.11,2,0.317
002316,键桥通讯,002316.sz,2015,216,10.68,0,0,0,0,0,0,0,0,-1
002317,众生药业,002317.sz,2015,403,21.11,23.95,26.35,9778,2576,26.35,26.35,26.35,2,0.248
002318,久立特材,002318.sz,2015,403,39.04,48.28,48.36,54541,26223,48.67,47.31,48.00,2,0.23
002319,乐通股份,002319.sz,2015,116,11.08,0,0,0,0,0,0,0,0,-1
002320,海峡股份,002320.sz,2015,403,13.31,16.39,16.09,52945,8618,16.58,16.09,16.28,2,0.223
002321,华英农业,002321.sz,2015,403,9.6,11.13,11.13,181909,19891,11.13,10.83,10.95,2,0.141
002322,理工监测,002322.sz,2015,403,17.12,22.09,22.09,98200,22515,24.18,21.90,23.30,2,0.361
002324,普利特,002324.sz,2015,403,25.29,33.73,33.70,16089,5449,34.25,33.50,33.71,2,0.333
002325,洪涛股份,002325.sz,2015,403,18.82,20.51,20.60,215128,44313,20.88,20.35,20.59,2,0.094
002326,永太科技,002326.sz,2015,403,37.31,50.44,50.35,89480,45033,51.96,49.21,50.61,2,0.356
002327,富安娜,002327.sz,2015,403,15.84,18.90,19.00,83517,16380,20.18,18.92,20.00,2,0.263
002328,新朋股份,002328.sz,2015,403,10.43,12.90,13.00,120620,16312,13.99,13.00,13.38,2,0.283
002329,皇氏集团,002329.sz,2015,403,28.78,34.46,34.00,42035,13954,34.27,32.91,33.60,2,0.167
002330,得利斯,002330.sz,2015,403,7.86,10.09,10.09,60090,6123,10.45,10.08,10.16,2,0.293
002331,皖通科技,002331.sz,2015,403,17.1,20.27,20.00,159959,31793,20.17,19.70,20.05,2,0.173
002332,仙琚制药,002332.sz,2015,403,12.79,17.70,17.40,141770,24464,17.67,16.98,17.02,2,0.331
002333,罗普斯金,002333.sz,2015,403,13.21,15.77,15.77,43826,6979,16.06,15.73,15.92,2,0.205
002334,英威腾,002334.sz,2015,403,20.46,28.08,28.28,80548,22630,28.94,27.51,28.09,2,0.373
002336,人人乐,002336.sz,2015,403,11.84,15.92,15.92,100358,16410,16.87,15.81,16.65,2,0.406
002337,赛象科技,002337.sz,2015,403,19.56,19.23,19.23,280916,54156,19.47,19.03,19.34,2,-0.011
002338,奥普光电,002338.sz,2015,403,47.17,57.80,57.70,22152,12928,59.49,56.97,58.60,2,0.242
002339,积成电子,002339.sz,2015,403,19.89,26.56,26.30,79519,20563,26.30,25.58,26.00,2,0.307
002340,格林美,002340.sz,2015,403,16.6,20.05,20.04,251802,50578,20.80,19.80,20.65,2,0.244
002341,新纶科技,002341.sz,2015,403,19.91,23.47,23.95,131890,31067,24.10,23.13,23.29,2,0.17
