code,name,market,主力控盘日期,控盘程度,main_cost_value
000995,*ST皇台,000995.sz,2015-09-02,微弱控盘,12.73
000996,中国中期,000996.sz,NA,,NA
000997,新 大 陆,000997.sz,2015-09-02,微弱控盘,24.84
000998,隆平高科,000998.sz,2015-09-02,微弱控盘,25.12
000999,华润三九,000999.sz,2015-09-02,微弱控盘,28.54
001696,宗申动力,001696.sz,2015-09-02,微弱控盘,17.08
001896,豫能控股,001896.sz,NA,,NA
002001,新 和 成,002001.sz,2015-09-02,微弱控盘,17.56
002002,鸿达兴业,002002.sz,NA,,NA
002003,伟星股份,002003.sz,NA,,NA
002004,华邦颖泰,002004.sz,2015-09-02,微弱控盘,12.53
002005,德豪润达,002005.sz,NA,,NA
002007,华兰生物,002007.sz,2015-09-02,微弱控盘,45
002008,大族激光,002008.sz,2015-09-02,微弱控盘,24.79
002009,天奇股份,002009.sz,2015-09-02,微弱控盘,19.76
002010,传化股份,002010.sz,2015-09-02,微弱控盘,17.07
002011,盾安环境,002011.sz,2015-09-02,微弱控盘,14.28
002012,凯恩股份,002012.sz,2015-09-02,微弱控盘,8.35
002013,中航机电,002013.sz,2015-09-02,轻度控盘,27.87
002014,永新股份,002014.sz,NA,,NA
002016,世荣兆业,002016.sz,2015-09-02,微弱控盘,11.1
002017,东信和平,002017.sz,2015-09-02,微弱控盘,17.15
002018,华信国际,002018.sz,NA,,NA
002019,亿帆鑫富,002019.sz,2015-09-02,微弱控盘,32.25
002020,京新药业,002020.sz,2015-09-02,中度控盘,24.57
002022,科华生物,002022.sz,2015-09-02,微弱控盘,28.33
002023,海特高新,002023.sz,2015-09-02,微弱控盘,19.69
002024,苏宁云商,002024.sz,2015-09-02,微弱控盘,15.5
002025,航天电器,002025.sz,2015-09-02,轻度控盘,30.79
002026,山东威达,002026.sz,NA,,NA
002027,七喜控股,002027.sz,2015-09-02,强烈控盘,13.9
002028,思源电气,002028.sz,2015-09-02,微弱控盘,16.24
002029,七 匹 狼,002029.sz,2015-09-02,微弱控盘,13.95
002030,达安基因,002030.sz,NA,,NA
002031,巨轮股份,002031.sz,2015-09-02,微弱控盘,13.22
002032,苏 泊 尔,002032.sz,2015-09-02,微弱控盘,21.97
002033,丽江旅游,002033.sz,2015-09-02,微弱控盘,14.4
002034,美 欣 达,002034.sz,2015-09-02,微弱控盘,30.23
002035,华帝股份,002035.sz,2015-09-02,微弱控盘,15.16
002036,汉麻产业,002036.sz,2015-09-02,微弱控盘,18.16
002037,久联发展,002037.sz,2015-09-02,微弱控盘,31.7
002038,双鹭药业,002038.sz,2015-09-02,微弱控盘,34.39
002039,黔源电力,002039.sz,2015-09-02,微弱控盘,16.96
002040,南 京 港,002040.sz,NA,,NA
002041,登海种业,002041.sz,2015-09-02,微弱控盘,18.78
002042,华孚色纺,002042.sz,2015-09-02,微弱控盘,10.71
002043,兔 宝 宝,002043.sz,NA,,NA
002044,江苏三友,002044.sz,NA,,NA
002045,国光电器,002045.sz,2015-09-02,微弱控盘,9.4
002046,轴研科技,002046.sz,2015-09-02,微弱控盘,11.89
002047,宝鹰股份,002047.sz,NA,,NA
002048,宁波华翔,002048.sz,2015-09-02,微弱控盘,17.93
002049,同方国芯,002049.sz,2015-09-02,微弱控盘,42.62
002050,三花股份,002050.sz,2015-09-02,微弱控盘,10.06
002051,中工国际,002051.sz,2015-09-02,微弱控盘,27.3
002052,同洲电子,002052.sz,NA,,NA
002053,云南盐化,002053.sz,2015-09-02,微弱控盘,24.65
002054,德美化工,002054.sz,2015-09-02,轻度控盘,10.36
002055,得润电子,002055.sz,2015-09-02,微弱控盘,35.14
002056,横店东磁,002056.sz,2015-09-02,微弱控盘,24.67
002057,中钢天源,002057.sz,NA,,NA
002058,威 尔 泰,002058.sz,2015-09-02,轻度控盘,19.96
002059,云南旅游,002059.sz,2015-09-02,微弱控盘,12.03
002060,粤 水 电,002060.sz,2015-09-02,微弱控盘,10.16
002061,江山化工,002061.sz,2015-09-02,微弱控盘,8.56
002062,宏润建设,002062.sz,2015-09-02,微弱控盘,9.84
002063,远光软件,002063.sz,2015-09-02,微弱控盘,20.86
002064,华峰氨纶,002064.sz,2015-09-02,微弱控盘,8.15
002065,东华软件,002065.sz,2015-09-02,微弱控盘,25.66
002066,瑞泰科技,002066.sz,2015-09-02,微弱控盘,23.07
002067,景兴纸业,002067.sz,2015-09-02,微弱控盘,6.39
002068,黑猫股份,002068.sz,2015-09-02,微弱控盘,7.68
002069,獐 子 岛,002069.sz,NA,,NA
002071,长城影视,002071.sz,2015-09-02,微弱控盘,15.28
002073,软控股份,002073.sz,2015-09-02,微弱控盘,17.06
002074,东源电器,002074.sz,2015-09-02,轻度控盘,28.02
002075,沙钢股份,002075.sz,NA,,NA
002076,雪 莱 特,002076.sz,NA,,NA
002077,大港股份,002077.sz,2015-09-02,微弱控盘,15.56
002078,太阳纸业,002078.sz,2015-09-02,微弱控盘,6.59
002079,苏州固锝,002079.sz,NA,,NA
002080,中材科技,002080.sz,2015-09-02,强烈控盘,17.26
002081,金 螳 螂,002081.sz,2015-09-02,微弱控盘,21.29
002082,栋梁新材,002082.sz,2015-09-02,微弱控盘,12.98
002083,孚日股份,002083.sz,2015-09-02,微弱控盘,7.72
002084,海鸥卫浴,002084.sz,2015-09-02,微弱控盘,12.2
002085,万丰奥威,002085.sz,2015-09-02,微弱控盘,19.96
002086,东方海洋,002086.sz,2015-09-02,微弱控盘,19.4
002087,新野纺织,002087.sz,2015-09-02,微弱控盘,7
002088,鲁阳股份,002088.sz,2015-09-02,轻度控盘,14.69
002089,新 海 宜,002089.sz,2015-09-02,微弱控盘,16.78
002090,金智科技,002090.sz,NA,,NA
002091,江苏国泰,002091.sz,NA,,NA
002092,中泰化学,002092.sz,NA,,NA
002093,国脉科技,002093.sz,2015-09-02,微弱控盘,14.87
002094,青岛金王,002094.sz,NA,,NA
002095,生 意 宝,002095.sz,2015-09-02,微弱控盘,54.51
002096,南岭民爆,002096.sz,2015-09-02,微弱控盘,24.6
002097,山河智能,002097.sz,NA,,NA
002098,浔兴股份,002098.sz,2015-09-02,微弱控盘,12.45
002099,海翔药业,002099.sz,2015-09-02,微弱控盘,22.54
002100,天康生物,002100.sz,2015-09-02,微弱控盘,11.35
002101,广东鸿图,002101.sz,2015-09-02,微弱控盘,24.91
002102,冠福股份,002102.sz,NA,,NA
002103,广博股份,002103.sz,2015-09-02,微弱控盘,26.62
002104,恒宝股份,002104.sz,2015-09-02,微弱控盘,17.66
002105,信隆实业,002105.sz,2015-09-02,微弱控盘,9.18
002106,莱宝高科,002106.sz,NA,,NA
002107,沃华医药,002107.sz,2015-09-02,微弱控盘,26.73
002108,沧州明珠,002108.sz,2015-09-02,轻度控盘,13.85
002109,兴化股份,002109.sz,NA,,NA
002110,三钢闽光,002110.sz,NA,,NA
002111,威海广泰,002111.sz,NA,,NA
002112,三变科技,002112.sz,NA,,NA
002113,天润控股,002113.sz,2015-09-02,微弱控盘,26.02
002114,罗平锌电,002114.sz,2015-09-02,微弱控盘,13.42
002115,三维通信,002115.sz,2015-09-02,微弱控盘,11.73
002116,中国海诚,002116.sz,2015-09-02,微弱控盘,18.42
002117,东港股份,002117.sz,2015-09-02,微弱控盘,33.41
002118,紫鑫药业,002118.sz,2015-09-02,微弱控盘,17.55
002120,新海股份,002120.sz,2015-09-02,微弱控盘,18.12
002121,科陆电子,002121.sz,2015-09-01,微弱控盘,24.79
002122,天马股份,002122.sz,2015-09-02,微弱控盘,9.64
002124,天邦股份,002124.sz,2015-09-02,轻度控盘,22.16
002125,湘潭电化,002125.sz,2015-09-02,微弱控盘,18.45
002126,银轮股份,002126.sz,2015-09-02,微弱控盘,16.1
002128,露天煤业,002128.sz,2015-09-02,微弱控盘,13.36
002129,中环股份,002129.sz,2015-09-02,微弱控盘,17.25
002130,沃尔核材,002130.sz,2015-09-02,微弱控盘,17.43
002131,利欧股份,002131.sz,2015-09-02,微弱控盘,18.32
002132,恒星科技,002132.sz,2015-09-02,微弱控盘,8.3
002133,广宇集团,002133.sz,2015-09-02,微弱控盘,7.4
002135,东南网架,002135.sz,2015-09-02,微弱控盘,10.68
002136,安 纳 达,002136.sz,2015-09-02,微弱控盘,12.31
002137,实 益 达,002137.sz,NA,,NA
002138,顺络电子,002138.sz,2015-09-02,微弱控盘,13.49
002139,拓邦股份,002139.sz,2015-09-02,微弱控盘,18.96
002140,东华科技,002140.sz,2015-09-02,微弱控盘,23.5
002141,蓉胜超微,002141.sz,2015-09-02,微弱控盘,20.6
002142,宁波银行,002142.sz,2015-09-02,微弱控盘,14.32
002143,印纪传媒,002143.sz,2015-09-02,微弱控盘,31.74
002144,宏达高科,002144.sz,2015-09-02,微弱控盘,24.67
002145,中核钛白,002145.sz,2015-09-02,微弱控盘,14
002146,荣盛发展,002146.sz,2015-09-02,微弱控盘,9.84
002147,方圆支承,002147.sz,NA,,NA
002148,北纬通信,002148.sz,2015-09-02,微弱控盘,15.95
002149,西部材料,002149.sz,2015-09-02,微弱控盘,22.71
002150,通润装备,002150.sz,2015-09-02,微弱控盘,12.55
002151,北斗星通,002151.sz,NA,,NA
002153,石基信息,002153.sz,2015-09-02,微弱控盘,117.77
002154,报 喜 鸟,002154.sz,2015-09-02,微弱控盘,7.65
002155,湖南黄金,002155.sz,2015-09-02,微弱控盘,10.2
002156,通富微电,002156.sz,NA,,NA
002157,正邦科技,002157.sz,2015-09-02,微弱控盘,19.77
002158,汉钟精机,002158.sz,2015-09-02,微弱控盘,20.67
002159,三特索道,002159.sz,2015-09-02,微弱控盘,24.77
002161,远 望 谷,002161.sz,2015-09-02,微弱控盘,17.02
002162,斯米克,002162.sz,2015-09-02,微弱控盘,9.67
002165,红 宝 丽,002165.sz,2015-09-02,微弱控盘,7.96
002166,莱茵生物,002166.sz,NA,,NA
002167,东方锆业,002167.sz,2015-09-02,微弱控盘,10.18
002169,智光电气,002169.sz,2015-09-02,微弱控盘,21.85
002170,芭田股份,002170.sz,2015-09-02,微弱控盘,12.49
002171,楚江新材,002171.sz,2015-09-02,微弱控盘,18.91
002172,澳洋科技,002172.sz,2015-09-02,微弱控盘,10.04
002173,千足珍珠,002173.sz,2015-09-02,微弱控盘,16.52
002174,游族网络,002174.sz,NA,,NA
002175,东方网络,002175.sz,2015-09-02,微弱控盘,43.15
002176,江特电机,002176.sz,NA,,NA
002177,御银股份,002177.sz,2015-09-02,微弱控盘,10.38
002178,延华智能,002178.sz,2015-09-02,微弱控盘,12.53
002179,中航光电,002179.sz,2015-09-02,轻度控盘,41.43
002181,粤 传 媒,002181.sz,2015-09-02,微弱控盘,13.48
002182,云海金属,002182.sz,2015-09-02,微弱控盘,12.06
002183,怡 亚 通,002183.sz,NA,,NA
002184,海得控制,002184.sz,2015-09-02,微弱控盘,35.94
002185,华天科技,002185.sz,2015-09-02,微弱控盘,17.45
002186,全 聚 德,002186.sz,2015-09-02,微弱控盘,23.41
002187,广百股份,002187.sz,2015-09-02,微弱控盘,17.49
002188,新 嘉 联,002188.sz,NA,,NA
002189,利达光电,002189.sz,2015-09-02,微弱控盘,24.55
002190,成飞集成,002190.sz,2015-09-02,微弱控盘,46.58
002191,劲嘉股份,002191.sz,NA,,NA
002192,*ST融捷,002192.sz,2015-09-02,微弱控盘,27.15
002193,山东如意,002193.sz,2015-09-02,微弱控盘,16.85
002194,武汉凡谷,002194.sz,2015-09-02,微弱控盘,16.54
002195,二三四五,002195.sz,2015-09-02,微弱控盘,33.5
002196,方正电机,002196.sz,2015-09-02,微弱控盘,22.96
002197,证通电子,002197.sz,2015-09-02,微弱控盘,20.53
002198,嘉应制药,002198.sz,2015-09-02,微弱控盘,10.3
002199,东晶电子,002199.sz,NA,,NA
002200,云投生态,002200.sz,2015-09-02,微弱控盘,16.63
002201,九鼎新材,002201.sz,2015-09-02,微弱控盘,15.8
002202,金风科技,002202.sz,2015-09-02,微弱控盘,18.02
002203,海亮股份,002203.sz,NA,,NA
002204,大连重工,002204.sz,2015-09-02,微弱控盘,12.35
002205,国统股份,002205.sz,2015-09-02,微弱控盘,24.13
002206,海 利 得,002206.sz,2015-09-02,微弱控盘,13.83
002207,准油股份,002207.sz,NA,,NA
002208,合肥城建,002208.sz,2015-09-02,微弱控盘,16.68
002209,达 意 隆,002209.sz,2015-09-02,微弱控盘,18.24
002210,飞马国际,002210.sz,NA,,NA
002211,宏达新材,002211.sz,2015-09-02,轻度控盘,8.52
002212,南洋股份,002212.sz,NA,,NA
002213,特 尔 佳,002213.sz,2015-09-02,微弱控盘,14.64
002214,大立科技,002214.sz,NA,,NA
002215,诺 普 信,002215.sz,2015-09-02,微弱控盘,16.81
002216,三全食品,002216.sz,2015-09-02,微弱控盘,14.18
002218,拓日新能,002218.sz,2015-09-02,微弱控盘,11.01
002219,恒康医疗,002219.sz,NA,,NA
002220,天宝股份,002220.sz,2015-09-02,微弱控盘,11.94
002221,东华能源,002221.sz,2015-09-02,微弱控盘,31.12
002222,福晶科技,002222.sz,2015-09-02,微弱控盘,16.24
002223,鱼跃医疗,002223.sz,2015-09-02,微弱控盘,37.81
002224,三 力 士,002224.sz,NA,,NA
002225,濮耐股份,002225.sz,2015-09-02,微弱控盘,8.85
002226,江南化工,002226.sz,2015-09-02,中度控盘,11.65
002227,奥 特 迅,002227.sz,2015-09-02,微弱控盘,30.6
002228,合兴包装,002228.sz,NA,,NA
002229,鸿博股份,002229.sz,2015-09-02,微弱控盘,17.21
002230,科大讯飞,002230.sz,2015-09-02,微弱控盘,34.55
002231,奥维通信,002231.sz,2015-09-02,微弱控盘,14.22
002232,启明信息,002232.sz,2015-09-02,微弱控盘,17.46
002233,塔牌集团,002233.sz,2015-09-02,微弱控盘,13.82
002235,安妮股份,002235.sz,NA,,NA
002236,大华股份,002236.sz,2015-09-02,中度控盘,36.29
002237,恒邦股份,002237.sz,2015-09-02,微弱控盘,11.41
002238,天威视讯,002238.sz,NA,,NA
002239,金 飞 达,002239.sz,NA,,NA
002240,威华股份,002240.sz,NA,,NA
002241,歌尔声学,002241.sz,2015-09-02,微弱控盘,30.42
002242,九阳股份,002242.sz,2015-09-02,微弱控盘,23.12
002243,通产丽星,002243.sz,2015-09-02,微弱控盘,11.88
002244,滨江集团,002244.sz,2015-09-02,微弱控盘,8.13
002245,澳洋顺昌,002245.sz,2015-09-02,微弱控盘,8.26
002246,北化股份,002246.sz,2015-09-02,微弱控盘,13.31
002247,帝龙新材,002247.sz,NA,,NA
002249,大洋电机,002249.sz,2015-09-02,轻度控盘,12.8
002250,联化科技,002250.sz,2015-09-02,微弱控盘,21.56
002251,步 步 高,002251.sz,2015-09-02,微弱控盘,20.64
002252,上海莱士,002252.sz,2015-09-02,轻度控盘,52.31
002253,川大智胜,002253.sz,2015-09-02,微弱控盘,39.13
002254,泰和新材,002254.sz,2015-09-02,微弱控盘,14.56
002255,海陆重工,002255.sz,2015-09-02,微弱控盘,10.63
002256,彩虹精化,002256.sz,NA,,NA
002258,利尔化学,002258.sz,2015-09-02,微弱控盘,23.72
002259,升达林业,002259.sz,NA,,NA
002260,德奥通航,002260.sz,2015-09-02,微弱控盘,33.62
002261,拓维信息,002261.sz,2015-09-02,微弱控盘,33.62
002262,恩华药业,002262.sz,2015-09-02,微弱控盘,30.08
002263,大 东 南,002263.sz,2015-09-02,微弱控盘,9.55
002264,新 华 都,002264.sz,2015-09-02,微弱控盘,8.34
002265,西仪股份,002265.sz,NA,,NA
002266,浙富控股,002266.sz,2015-09-02,微弱控盘,9.43
002267,陕天然气,002267.sz,2015-09-02,微弱控盘,15.57
002268,卫 士 通,002268.sz,2015-09-02,微弱控盘,56.33
002269,美邦服饰,002269.sz,2015-09-02,微弱控盘,9.65
002270,法因数控,002270.sz,2015-09-02,微弱控盘,15.19
002271,东方雨虹,002271.sz,2015-09-02,微弱控盘,22.33
002272,川润股份,002272.sz,NA,,NA
002273,水晶光电,002273.sz,2015-09-02,微弱控盘,25.3
002274,华昌化工,002274.sz,2015-09-02,微弱控盘,10.68
002275,桂林三金,002275.sz,2015-09-02,微弱控盘,22.52
002276,万马股份,002276.sz,2015-09-02,微弱控盘,25.2
002277,友阿股份,002277.sz,2015-09-02,微弱控盘,14.98
002278,神开股份,002278.sz,NA,,NA
002279,久其软件,002279.sz,2015-09-02,微弱控盘,39.32
002280,联络互动,002280.sz,2015-09-02,微弱控盘,38.39
002281,光迅科技,002281.sz,2015-09-02,微弱控盘,44.1
002282,博深工具,002282.sz,2015-09-02,微弱控盘,12.03
002283,天润曲轴,002283.sz,2015-09-02,微弱控盘,17.21
002284,亚太股份,002284.sz,2015-09-02,微弱控盘,16.63
002285,世联行,002285.sz,2015-09-02,微弱控盘,18.95
002286,保龄宝,002286.sz,NA,,NA
002287,奇正藏药,002287.sz,2015-09-02,微弱控盘,31.07
002288,超华科技,002288.sz,2015-09-02,微弱控盘,10.86
002289,宇顺电子,002289.sz,NA,,NA
002290,禾盛新材,002290.sz,2015-09-02,微弱控盘,25.49
002291,星期六,002291.sz,2015-09-02,微弱控盘,13.03
002292,奥飞动漫,002292.sz,2015-09-02,中度控盘,25.39
002293,罗莱家纺,002293.sz,2015-09-02,微弱控盘,19.77
002294,信立泰,002294.sz,2015-09-02,微弱控盘,29.58
002295,精艺股份,002295.sz,2015-09-02,微弱控盘,25.06
002296,辉煌科技,002296.sz,2015-09-02,微弱控盘,20.36
002297,博云新材,002297.sz,2015-09-02,微弱控盘,14.82
002299,圣农发展,002299.sz,2015-09-02,微弱控盘,18.3
002300,太阳电缆,002300.sz,2015-09-02,微弱控盘,11.17
002301,齐心集团,002301.sz,NA,,NA
002302,西部建设,002302.sz,2015-09-02,微弱控盘,20.09
002303,美盈森,002303.sz,NA,,NA
002304,洋河股份,002304.sz,2015-09-02,微弱控盘,70.03
002305,南国置业,002305.sz,2015-09-02,微弱控盘,6.83
002306,*ST云网,002306.sz,NA,,NA
002307,北新路桥,002307.sz,2015-09-02,微弱控盘,12.85
002309,中利科技,002309.sz,2015-09-02,微弱控盘,22.05
002310,东方园林,002310.sz,NA,,NA
002311,海大集团,002311.sz,2015-09-02,微弱控盘,13.83
002313,日海通讯,002313.sz,NA,,NA
002314,雅致股份,002314.sz,2015-09-02,微弱控盘,11.56
002315,焦点科技,002315.sz,2015-09-02,微弱控盘,80.36
002316,键桥通讯,002316.sz,NA,,NA
002317,众生药业,002317.sz,2015-09-02,微弱控盘,13.56
002318,久立特材,002318.sz,2015-09-02,微弱控盘,42.91
002319,乐通股份,002319.sz,2015-09-02,微弱控盘,17.06
002320,海峡股份,002320.sz,NA,,NA
002321,华英农业,002321.sz,2015-09-02,微弱控盘,10.29
002322,理工监测,002322.sz,2015-09-02,微弱控盘,18.12
002324,普利特,002324.sz,2015-09-02,微弱控盘,28.54
002325,洪涛股份,002325.sz,NA,,NA
002326,永太科技,002326.sz,2015-09-02,微弱控盘,18.29
002327,富安娜,002327.sz,2015-09-02,微弱控盘,11.89
002328,新朋股份,002328.sz,2015-09-02,微弱控盘,10.66
002329,皇氏集团,002329.sz,2015-09-02,微弱控盘,39.45
002330,得利斯,002330.sz,2015-09-02,微弱控盘,13.09
002331,皖通科技,002331.sz,2015-09-02,微弱控盘,18.22
002332,仙琚制药,002332.sz,2015-09-02,微弱控盘,14.31
002333,罗普斯金,002333.sz,2015-09-02,微弱控盘,17.75
002334,英威腾,002334.sz,2015-09-02,微弱控盘,11.02
002336,人人乐,002336.sz,2015-09-02,微弱控盘,16.27
002337,赛象科技,002337.sz,2015-09-02,微弱控盘,10.69
002338,奥普光电,002338.sz,2015-09-02,微弱控盘,61.34
002339,积成电子,002339.sz,2015-09-02,微弱控盘,21.82
002340,格林美,002340.sz,2015-09-02,微弱控盘,14.01
002341,新纶科技,002341.sz,2015-09-02,微弱控盘,13.16
002342,巨力索具,002342.sz,2015-09-02,微弱控盘,7.32
002343,禾欣股份,002343.sz,NA,,NA
002344,海宁皮城,002344.sz,2015-09-02,微弱控盘,18.18
002345,潮宏基,002345.sz,NA,,NA
002346,柘中股份,002346.sz,2015-09-02,微弱控盘,13.58
002347,泰尔重工,002347.sz,NA,,NA
002348,高乐股份,002348.sz,NA,,NA
002349,精华制药,002349.sz,2015-09-02,微弱控盘,32.95
002350,北京科锐,002350.sz,2015-09-02,微弱控盘,19.11
002352,鼎泰新材,002352.sz,2015-09-02,微弱控盘,27.17
002353,杰瑞股份,002353.sz,NA,,NA
002354,天神娱乐,002354.sz,2015-09-02,微弱控盘,81.64
002355,兴民钢圈,002355.sz,2015-09-02,微弱控盘,9.09
002356,浩宁达,002356.sz,2015-09-02,微弱控盘,27.42
002357,富临运业,002357.sz,2015-09-02,微弱控盘,20.52
002358,森源电气,002358.sz,NA,,NA
002359,齐星铁塔,002359.sz,2015-09-02,强烈控盘,16.83
002360,同德化工,002360.sz,2015-09-02,微弱控盘,11.26
002361,神剑股份,002361.sz,NA,,NA
002362,汉王科技,002362.sz,2015-09-02,微弱控盘,22.92
002363,隆基机械,002363.sz,2015-09-02,微弱控盘,20.25
002364,中恒电气,002364.sz,2015-09-02,微弱控盘,22.98
002365,永安药业,002365.sz,2015-09-02,微弱控盘,16.87
002366,丹甫股份,002366.sz,2015-09-02,微弱控盘,68.61
002367,康力电梯,002367.sz,2015-09-02,强烈控盘,20.46
002368,太极股份,002368.sz,NA,,NA
002369,卓翼科技,002369.sz,NA,,NA
002370,亚太药业,002370.sz,NA,,NA
002371,七星电子,002371.sz,2015-09-02,微弱控盘,32.11
002372,伟星新材,002372.sz,2015-09-02,微弱控盘,17.72
002373,千方科技,002373.sz,2015-09-02,微弱控盘,37.6
002374,丽鹏股份,002374.sz,2015-09-02,微弱控盘,16.36
002375,亚厦股份,002375.sz,2015-09-02,微弱控盘,18.96
002376,新北洋,002376.sz,2015-09-02,微弱控盘,15.17
002377,国创高新,002377.sz,2015-09-02,微弱控盘,9.31
002378,章源钨业,002378.sz,2015-09-02,微弱控盘,13.87
002379,鲁丰环保,002379.sz,2015-09-02,微弱控盘,5.4
002380,科远股份,002380.sz,2015-09-02,微弱控盘,48.39
002381,双箭股份,002381.sz,2015-09-02,微弱控盘,12.38
002382,蓝帆医疗,002382.sz,2015-09-02,微弱控盘,23.62
002383,合众思壮,002383.sz,2015-09-02,微弱控盘,38.39
002384,东山精密,002384.sz,NA,,NA
002385,大北农,002385.sz,2015-09-02,微弱控盘,14.48
002386,天原集团,002386.sz,2015-09-02,微弱控盘,7.58
002387,黑牛食品,002387.sz,2015-09-02,微弱控盘,12.6
002388,新亚制程,002388.sz,2015-09-02,微弱控盘,9.5
002389,南洋科技,002389.sz,2015-09-02,微弱控盘,14.72
002390,信邦制药,002390.sz,2015-09-02,微弱控盘,14.67
002391,长青股份,002391.sz,2015-09-02,微弱控盘,17.13
002392,北京利尔,002392.sz,NA,,NA
002393,力生制药,002393.sz,2015-09-02,微弱控盘,40.18
002394,联发股份,002394.sz,2015-09-02,微弱控盘,14.33
002395,双象股份,002395.sz,2015-09-02,微弱控盘,19.33
002396,星网锐捷,002396.sz,2015-09-02,微弱控盘,23.22
002397,梦洁家纺,002397.sz,2015-09-02,微弱控盘,10.46
002398,建研集团,002398.sz,2015-09-02,微弱控盘,16.55
002399,海普瑞,002399.sz,NA,,NA
002400,省广股份,002400.sz,NA,,NA
002401,中海科技,002401.sz,NA,,NA
002402,和而泰,002402.sz,2015-09-02,微弱控盘,20.39
002403,爱仕达,002403.sz,2015-09-02,微弱控盘,18.69
002404,嘉欣丝绸,002404.sz,2015-09-02,微弱控盘,9.68
002405,四维图新,002405.sz,2015-09-02,微弱控盘,33.16
002406,远东传动,002406.sz,2015-09-02,微弱控盘,9.58
002407,多氟多,002407.sz,2015-09-02,微弱控盘,25.32
002408,齐翔腾达,002408.sz,2015-09-02,微弱控盘,14.42
002409,雅克科技,002409.sz,NA,,NA
002410,广联达,002410.sz,NA,,NA
002411,九九久,002411.sz,2015-09-02,微弱控盘,13.92
002412,汉森制药,002412.sz,NA,,NA
002413,常发股份,002413.sz,NA,,NA
002414,高德红外,002414.sz,NA,,NA
002415,海康威视,002415.sz,NA,,NA
002416,爱施德,002416.sz,2015-09-02,微弱控盘,16.28
002417,*ST元达,002417.sz,2015-09-02,中度控盘,14.06
002418,康盛股份,002418.sz,NA,,NA
002419,天虹商场,002419.sz,2015-09-02,微弱控盘,15.11
002420,毅昌股份,002420.sz,2015-09-02,微弱控盘,9.55
002421,达实智能,002421.sz,NA,,NA
002422,科伦药业,002422.sz,2015-09-02,微弱控盘,19.02
002423,中原特钢,002423.sz,2015-09-02,微弱控盘,14.47
002424,贵州百灵,002424.sz,2015-09-02,微弱控盘,62.05
002425,凯撒股份,002425.sz,NA,,NA
002426,胜利精密,002426.sz,NA,,NA
002427,尤夫股份,002427.sz,2015-09-02,微弱控盘,17.12
002428,云南锗业,002428.sz,2015-09-02,微弱控盘,15.69
002429,兆驰股份,002429.sz,2015-09-02,微弱控盘,10.9
002430,杭氧股份,002430.sz,2015-09-02,微弱控盘,11.54
002431,棕榈园林,002431.sz,NA,,NA
002432,九安医疗,002432.sz,2015-09-02,微弱控盘,21.17
002433,太安堂,002433.sz,2015-09-02,微弱控盘,14.22
002434,万里扬,002434.sz,2015-09-02,微弱控盘,16.35
002435,长江润发,002435.sz,NA,,NA
002436,兴森科技,002436.sz,NA,,NA
002437,誉衡药业,002437.sz,2015-09-02,微弱控盘,30.21
002438,江苏神通,002438.sz,NA,,NA
002439,启明星辰,002439.sz,2015-09-02,微弱控盘,28.41
002440,闰土股份,002440.sz,2015-09-02,微弱控盘,20.95
002441,众业达,002441.sz,2015-09-02,微弱控盘,17.1
002442,龙星化工,002442.sz,2015-09-02,微弱控盘,11.1
002443,金洲管道,002443.sz,NA,,NA
002444,巨星科技,002444.sz,2015-09-02,微弱控盘,17.48
002445,中南重工,002445.sz,NA,,NA
002446,盛路通信,002446.sz,2015-09-02,微弱控盘,24.2
002447,壹桥海参,002447.sz,2015-09-02,微弱控盘,10.74
002448,中原内配,002448.sz,2015-09-02,微弱控盘,11.48
002449,国星光电,002449.sz,2015-09-02,微弱控盘,14.95
002450,康得新,002450.sz,2015-09-02,微弱控盘,31.56
002451,摩恩电气,002451.sz,2015-09-02,微弱控盘,12.17
002452,长高集团,002452.sz,NA,,NA
002453,天马精化,002453.sz,2015-09-01,微弱控盘,8.56
002454,松芝股份,002454.sz,2015-09-02,微弱控盘,16.39
002455,百川股份,002455.sz,2015-09-02,微弱控盘,11.66
002456,欧菲光,002456.sz,2015-09-02,微弱控盘,28.47
002457,青龙管业,002457.sz,2015-09-02,微弱控盘,12.07
002458,益生股份,002458.sz,2015-09-02,微弱控盘,22.34
002460,赣锋锂业,002460.sz,2015-09-02,微弱控盘,21.32
002461,珠江啤酒,002461.sz,2015-09-02,微弱控盘,18.51
002462,嘉事堂,002462.sz,2015-09-02,微弱控盘,42.39
002463,沪电股份,002463.sz,2015-09-02,微弱控盘,7.24
002464,金利科技,002464.sz,NA,,NA
002465,海格通信,002465.sz,2015-09-02,微弱控盘,32.33
002466,天齐锂业,002466.sz,2015-09-02,微弱控盘,62.65
002467,二六三,002467.sz,2015-09-02,微弱控盘,14.88
002468,艾迪西,002468.sz,NA,,NA
002469,三维工程,002469.sz,2015-09-02,微弱控盘,16.43
002470,金正大,002470.sz,2015-09-02,微弱控盘,21.98
002471,中超电缆,002471.sz,2015-09-02,中度控盘,31.5
002472,双环传动,002472.sz,2015-09-02,微弱控盘,22.89
002473,圣莱达,002473.sz,NA,,NA
002474,榕基软件,002474.sz,NA,,NA
002475,立讯精密,002475.sz,2015-09-02,微弱控盘,29.77
002476,宝莫股份,002476.sz,2015-09-02,微弱控盘,9.95
002477,雏鹰农牧,002477.sz,2015-09-02,微弱控盘,17.93
